TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_RESIDENCE_CODE,TRAVEL_STATUS_DESTINATION_CODE
e006840,41,여,40,5,4,2,3,3,3.0,3,7,41,41820,42,42150,43,43150,5,경기도,경기,자녀 동반 여행,7,3.0,1.0,1,41,41
e001341,30,여,20,6,1,4,2,4,12.0,3,4,50,50130,46,46130,26,26200,6,대전광역시,경기,2인 가족 여행,4,2.0,7.0,1,30,41
e007203,41,남,20,6,1,4,3,3,8.0,2,1,41,41110,11,11680,44,44130,6,경기도,경기,2인 여행(가족 외),2,3.0,5.0,1,41,41
e002467,11,여,30,5,1,2,4,4,7.0,1,1,11,11710,28,28185,41,41360,6,서울특별시,인천,2인 여행(가족 외),9,3.0,2.0,1,11,28
e007853,41,남,40,6,2,4,4,3,8.0,2,1,42,42190,45,45210,11,11110,6,경기도,서울,자녀 동반 여행,3,10.0,0.0,3,41,11
e007548,42,여,40,4,2,5,4,4,11.0,2,2,42,42150,50,50130,43,43130,7,강원도,경기,2인 여행(가족 외),2,1.0,5.0,1,42,41
e007540,11,남,40,7,2,4,2,6,6.0,3,5,11,11170,28,28110,41,41280,2,서울특별시,인천,3인 이상 여행(가족 외),2,3.0,1.0,3,11,28
e004237,41,남,40,8,2,3,2,5,8.0,2,1,41,41430,42,42210,50,50110,6,경기도,서울,3인 이상 여행(가족 외),2,1.0,3.0,2,41,11
e002923,41,여,40,6,2,3,3,6,11.0,3,6,42,42210,42,42760,26,26350,7,경기도,경기,자녀 동반 여행,2,1.0,3.0,5,41,41
e001049,11,여,40,6,2,2,2,5,10.0,2,1,28,28110,41,41360,42,42210,7,서울특별시,인천,2인 가족 여행,10,9.0,3.0,1,11,28
e003611,29,여,20,6,1,2,12,4,4.0,2,1,11,11440,50,50130,42,42150,7,광주광역시,서울,나홀로 여행,6,2.0,1.0,0,29,11
e003945,11,여,20,4,1,3,12,2,4.0,3,2,26,26350,42,42830,50,50130,7,서울특별시,경기,2인 여행(가족 외),7,3.0,1.0,1,11,41
e003521,11,남,20,6,1,4,1,4,9.0,2,1,41,41360,42,42150,26,26200,6,서울특별시,경기,2인 여행(가족 외),7,3.0,0.0,1,11,41
e002574,41,여,20,5,1,2,3,4,5.0,2,1,42,42210,26,26350,50,50110,4,경기도,서울,2인 여행(가족 외),1,3.0,2.0,1,41,11
e000409,41,여,60,4,2,2,5,2,2.0,3,1,50,50130,46,46150,42,42150,4,경기도,경기,자녀 동반 여행,2,1.0,6.0,2,41,41
e000883,26,여,30,7,2,3,3,3,8.0,3,6,48,48250,48,48310,42,42230,1,부산광역시,서울,나홀로 여행,1,7.0,2.0,0,26,11
e011054,28,여,40,5,2,3,2,5,9.0,2,1,50,50130,42,42150,46,46150,6,인천광역시,경기,자녀 동반 여행,7,1.0,6.0,2,28,41
e003497,41,여,40,7,2,5,3,4,10.0,2,2,42,42210,27,27290,11,11620,4,경기도,경기,자녀 동반 여행,2,7.0,3.0,2,41,41
e006531,41,여,30,5,1,2,3,4,7.0,3,3,50,50130,42,42210,28,28177,6,서울특별시,인천,2인 가족 여행,2,1.0,3.0,1,11,28
e002507,11,여,40,6,1,3,3,2,4.0,3,4,41,41820,42,42110,42,42210,6,서울특별시,경기,3인 이상 여행(가족 외),2,6.0,1.0,3,11,41
e006871,11,여,30,6,2,4,4,4,7.0,3,6,41,41450,41,41460,41,41280,2,서울특별시,경기,자녀 동반 여행,8,7.0,10.0,3,11,41
e007806,11,여,30,6,2,3,3,8,11.0,3,6,42,42230,41,41800,50,50110,5,서울특별시,경기,자녀 동반 여행,7,3.0,1.0,1,11,41
e011505,11,남,20,6,1,1,3,5,7.0,3,6,50,50130,41,41170,11,11680,1,서울특별시,경기,나홀로 여행,2,4.0,1.0,0,11,41
e011580,11,여,20,6,1,4,12,2,4.0,3,6,41,41110,28,28185,50,50110,3,서울특별시,경기,2인 여행(가족 외),3,2.0,1.0,1,11,41
e005166,41,남,20,5,1,4,3,2,5.0,3,4,26,26350,42,42150,50,50110,6,경기도,서울,2인 여행(가족 외),1,2.0,5.0,1,41,11
e005421,41,남,30,5,2,2,4,5,5.0,3,2,46,46710,26,26350,11,11110,7,경기도,서울,2인 여행(가족 외),5,2.0,3.0,1,41,11
e009910,11,남,60,6,2,3,3,7,11.0,3,6,41,41360,42,42210,41,41830,7,서울특별시,경기,2인 가족 여행,2,0.0,0.0,1,11,41
e003819,47,여,20,7,1,1,12,2,7.0,2,1,11,11440,11,11560,28,28237,7,경상북도,경기,2인 여행(가족 외),1,7.0,5.0,1,47,41
e000412,41,여,20,5,1,2,2,1,1.0,3,3,50,50110,26,26500,42,42210,6,경기도,경기,나홀로 여행,1,7.0,2.0,0,41,41
e000607,41,여,30,6,1,2,3,7,12.0,2,1,48,48840,45,45110,42,42110,2,경기도,경기,부모 동반 여행,2,3.0,7.0,3,41,41
e007242,41,여,20,6,1,1,2,5,7.0,2,1,50,50130,42,42720,11,11680,5,경기도,서울,2인 여행(가족 외),3,5.0,1.0,1,41,11
e001899,41,여,20,6,1,5,3,7,11.0,2,1,42,42150,50,50130,42,42210,5,경기도,서울,2인 여행(가족 외),3,1.0,2.0,1,41,11
e002938,44,여,20,6,1,4,3,4,10.0,3,4,26,26500,27,27230,42,42130,3,충청남도,경기,2인 가족 여행,2,1.0,5.0,1,44,41
e005885,41,여,20,8,1,1,2,4,7.0,3,7,41,41110,42,42150,27,27290,7,경기도,경기,2인 여행(가족 외),1,2.0,3.0,1,41,41
e000910,11,남,30,6,1,1,13,2,7.0,2,2,11,11110,26,26350,42,42170,6,서울특별시,경기,나홀로 여행,7,6.0,2.0,0,11,41
e008313,41,남,60,6,2,4,1,8,8.0,2,2,42,42820,42,42830,28,28720,6,경기도,경기,2인 가족 여행,2,1.0,6.0,1,41,41
e001239,41,여,40,6,1,3,4,4,6.0,3,7,41,41590,41,41210,28,28260,2,경기도,인천,나홀로 여행,2,6.0,8.0,0,41,28
e005327,11,여,20,6,1,1,3,4,7.0,3,5,42,42210,26,26290,50,50130,7,서울특별시,경기,나홀로 여행,1,2.0,7.0,0,11,41
e006921,11,남,60,6,2,4,13,3,12.0,3,4,50,50130,42,42830,46,46130,5,서울특별시,경기,자녀 동반 여행,3,7.0,1.0,3,11,41
e004415,11,남,20,6,1,2,3,5,9.0,2,1,42,42150,41,41820,43,43130,5,서울특별시,경기,2인 여행(가족 외),9,3.0,1.0,1,11,41
e002479,41,여,30,5,2,2,4,4,7.0,3,2,42,42150,26,26290,31,31170,7,경기도,서울,3인 이상 여행(가족 외),2,3.0,7.0,3,41,11
e007848,11,남,30,6,1,4,13,2,7.0,2,1,41,41280,28,28260,11,11110,5,서울특별시,인천,2인 여행(가족 외),1,3.0,4.0,1,11,28
e003949,41,여,40,6,2,2,2,12,12.0,2,2,42,42150,46,46130,50,50130,3,경기도,서울,나홀로 여행,7,6.0,4.0,0,41,11
e001356,26,여,30,7,1,4,4,3,11.0,3,2,11,11680,47,47130,48,48250,5,부산광역시,서울,2인 여행(가족 외),2,3.0,0.0,1,26,11
e002053,41,여,20,6,1,1,3,4,7.0,3,4,50,50110,50,50130,11,11110,2,경기도,경기,나홀로 여행,4,6.0,2.0,0,41,41
e003017,44,남,30,6,1,1,3,5,7.0,2,4,46,46900,41,41460,47,47130,5,충청남도,경기,2인 여행(가족 외),2,1.0,3.0,1,44,41
e006492,41,여,60,6,2,4,3,3,8.0,3,4,42,42210,50,50130,46,46130,4,경기도,경기,2인 여행(가족 외),3,2.0,1.0,1,41,41
e002812,29,남,30,6,1,4,2,6,11.0,2,1,50,50130,11,11680,26,26350,6,광주광역시,서울,2인 여행(가족 외),3,1.0,10.0,1,29,11
e009194,11,남,30,6,4,1,3,5,7.0,2,2,41,41480,11,11530,28,28110,4,서울특별시,경기,2인 여행(가족 외),3,7.0,1.0,1,11,41
e000615,11,여,30,5,1,1,3,4,7.0,3,7,42,42150,50,50110,28,28110,6,서울특별시,인천,2인 여행(가족 외),5,2.0,3.0,1,11,28
e004815,11,남,30,8,2,3,2,8,8.0,1,1,42,42150,41,41820,26,26350,2,서울특별시,경기,자녀 동반 여행,3,7.0,9.0,2,11,41
e003702,41,남,30,6,1,1,3,5,7.0,2,2,41,41450,42,42150,11,11680,3,경기도,경기,2인 여행(가족 외),1,3.0,2.0,1,41,41
e002755,41,남,50,4,2,2,7,11,11.0,4,1,50,50110,42,42150,28,28237,2,경기도,서울,나홀로 여행,4,1.0,2.0,0,41,11
e007245,41,여,30,6,1,4,3,4,6.0,2,1,50,50110,43,43800,42,42150,6,경기도,경기,나홀로 여행,1,7.0,5.0,0,41,41
e003341,41,여,20,6,1,3,3,4,11.0,2,4,50,50130,44,44180,41,41360,6,경기도,서울,2인 여행(가족 외),2,1.0,5.0,1,41,11
e004173,44,남,20,5,1,1,10,3,7.0,4,2,41,41830,42,42830,48,48310,5,충청남도,경기,2인 여행(가족 외),3,2.0,7.0,1,44,41
e008305,11,남,50,6,1,1,2,3,7.0,3,3,26,26110,48,48120,11,11500,3,서울특별시,인천,나홀로 여행,8,7.0,1.0,0,11,28
e007882,11,남,30,6,2,2,3,6,10.0,3,6,26,26260,42,42150,11,11680,6,서울특별시,경기,2인 가족 여행,6,2.0,1.0,1,11,41
e002332,11,여,30,6,2,3,2,5,10.0,2,2,41,41480,28,28710,42,42190,7,서울특별시,경기,자녀 동반 여행,3,1.0,6.0,2,11,41
e003137,11,여,20,6,1,4,3,4,7.0,3,3,50,50130,42,42150,41,41360,7,서울특별시,경기,2인 여행(가족 외),6,3.0,7.0,1,11,41
e006203,41,여,20,6,1,4,12,3,10.0,3,5,50,50110,26,26350,11,11710,5,경기도,경기,부모 동반 여행,3,2.0,1.0,2,41,41
e012192,11,남,30,4,1,1,5,5,7.0,2,2,50,50130,46,46130,42,42150,6,서울특별시,경기,2인 여행(가족 외),7,3.0,5.0,1,11,41
e010238,41,여,30,6,1,3,13,2,5.0,3,2,42,42150,42,42210,41,41820,7,경기도,경기,3인 이상 여행(가족 외),3,5.0,1.0,3,41,41
e001564,41,남,40,6,2,3,3,7,8.0,3,3,42,42820,41,41460,50,50130,4,경기도,서울,2인 가족 여행,2,1.0,8.0,1,41,11
e006003,41,남,20,6,1,5,12,2,11.0,3,2,26,26350,50,50130,42,42150,5,경기도,서울,2인 여행(가족 외),9,3.0,1.0,1,41,11
e000984,41,여,30,7,2,2,11,1,6.0,3,2,42,42210,42,42150,50,50110,2,경기도,경기,2인 가족 여행,3,1.0,2.0,1,41,41
e004551,26,여,30,6,1,3,3,4,9.0,2,1,47,47130,11,11680,11,11230,6,부산광역시,서울,2인 여행(가족 외),2,1.0,5.0,1,26,11
e002600,41,남,20,6,2,2,3,5,12.0,3,5,50,50130,48,48170,41,41130,5,경기도,경기,2인 가족 여행,10,3.0,2.0,1,41,41
e002013,27,여,30,6,1,3,2,3,6.0,3,3,26,26710,50,50110,42,42170,3,대구광역시,경기,나홀로 여행,1,2.0,7.0,0,27,41
e006033,44,남,20,4,1,4,12,2,5.0,2,4,11,11680,30,30110,41,41110,5,충청남도,서울,2인 여행(가족 외),2,1.0,3.0,1,44,11
e002121,41,남,30,6,1,2,3,8,12.0,2,1,11,11710,11,11530,41,41430,3,경기도,서울,나홀로 여행,1,2.0,4.0,0,41,11
e001031,28,여,20,5,1,1,13,4,7.0,2,2,46,46150,41,41480,50,50130,7,인천광역시,경기,2인 여행(가족 외),5,2.0,1.0,1,28,41
e003303,11,여,20,6,1,1,3,5,7.0,3,7,42,42170,50,50110,26,26350,7,서울특별시,경기,2인 여행(가족 외),2,6.0,1.0,1,11,41
e000550,41,여,30,6,1,4,3,4,9.0,3,5,41,41110,43,43800,50,50130,2,경기도,경기,나홀로 여행,1,4.0,2.0,0,41,41
e011956,11,남,20,6,1,3,12,3,4.0,3,2,50,50130,50,50110,42,42210,7,서울특별시,경기,나홀로 여행,5,7.0,2.0,0,11,41
e010935,41,여,20,4,1,2,12,2,2.0,2,1,50,50130,50,50110,11,11680,5,경기도,서울,2인 여행(가족 외),9,3.0,7.0,1,41,11
e005341,11,남,20,7,1,2,12,3,3.0,2,2,41,41110,48,48220,26,26260,6,서울특별시,경기,2인 여행(가족 외),2,3.0,1.0,1,11,41
e006315,11,여,40,5,2,5,3,1,12.0,2,2,41,41820,41,41830,42,42210,2,서울특별시,경기,자녀 동반 여행,8,3.0,7.0,3,11,41
e005664,11,여,20,6,1,1,2,5,7.0,2,1,26,26350,48,48850,30,30200,2,서울특별시,인천,나홀로 여행,1,8.0,7.0,0,11,28
e010261,41,남,30,6,2,3,4,5,7.0,1,1,41,41460,41,41270,28,28185,1,경기도,경기,자녀 동반 여행,8,3.0,7.0,2,41,41
e004882,48,여,30,6,1,3,4,4,8.0,2,2,11,11215,46,46130,31,31170,6,경상남도,서울,2인 여행(가족 외),7,1.0,2.0,1,48,11
e001190,41,여,30,6,1,2,3,5,10.0,2,2,11,11110,41,41110,41,41590,2,경기도,경기,2인 가족 여행,3,2.0,1.0,1,41,41
e001029,48,남,50,6,2,3,2,7,8.0,2,2,27,27260,48,48720,26,26350,5,경상남도,서울,3인 이상 여행(가족 외),3,1.0,7.0,2,48,11
e010517,11,여,20,6,1,1,2,2,7.0,3,2,42,42210,42,42110,41,41820,5,서울특별시,경기,나홀로 여행,1,8.0,2.0,0,11,41
e010522,11,여,60,4,4,2,5,2,4.0,3,2,41,41150,11,11140,11,11110,6,서울특별시,경기,2인 여행(가족 외),2,3.0,1.0,1,11,41
e007289,36,여,30,6,2,3,3,3,6.0,2,3,44,44180,42,42230,50,50110,7,세종특별자치시,경기,자녀 동반 여행,5,1.0,7.0,2,36,41
e012761,11,남,30,5,2,4,3,3,7.0,2,1,11,11260,41,41360,42,42210,5,서울특별시,경기,자녀 동반 여행,7,8.0,3.0,3,11,41
e002259,41,남,60,6,2,1,4,6,7.0,3,4,41,41590,46,46230,50,50130,7,경기도,서울,2인 여행(가족 외),4,2.0,5.0,1,41,11
e009156,11,여,30,6,2,2,2,4,9.0,1,1,41,41480,41,41570,28,28245,5,서울특별시,인천,2인 가족 여행,8,7.0,3.0,1,11,28
e001032,42,여,30,6,1,1,2,5,7.0,3,5,50,50110,26,26710,11,11110,3,강원도,서울,나홀로 여행,1,2.0,8.0,0,42,11
e007575,11,남,30,6,1,3,3,5,7.0,2,2,41,41360,41,41450,42,42150,3,서울특별시,경기,2인 여행(가족 외),6,0.0,0.0,1,11,41
e006883,11,남,60,6,2,3,3,5,5.0,3,2,42,42830,44,44210,50,50110,3,서울특별시,경기,2인 가족 여행,2,1.0,3.0,1,11,41
e003003,11,남,60,6,2,4,2,7,11.0,2,4,11,11680,42,42830,27,27290,7,서울특별시,경기,2인 가족 여행,7,4.0,3.0,1,11,41
e001012,11,여,20,6,1,2,12,2,2.0,3,3,50,50110,45,45110,42,42150,5,서울특별시,경기,2인 여행(가족 외),3,7.0,2.0,1,11,41
e000011,48,여,60,7,2,1,2,7,7.0,2,1,48,48220,11,11560,26,26710,6,경상남도,서울,3인 이상 여행(가족 외),3,7.0,1.0,3,48,11
e004881,43,남,30,6,1,1,3,4,7.0,2,2,11,11290,30,30170,50,50110,7,대전광역시,서울,3인 이상 여행(가족 외),1,3.0,5.0,3,30,11
e001265,41,남,40,5,2,4,2,3,7.0,2,1,42,42170,41,41820,50,50130,7,경기도,경기,자녀 동반 여행,9,3.0,1.0,3,41,41
e008672,41,여,20,5,1,2,12,2,3.0,4,2,41,41820,41,41310,11,11215,6,경기도,경기,2인 여행(가족 외),3,1.0,10.0,1,41,41
e006796,11,남,40,6,4,1,1,11,7.0,3,4,26,26230,26,26350,50,50110,4,서울특별시,경기,나홀로 여행,1,7.0,5.0,0,11,41
e005294,11,남,40,4,1,3,2,4,8.0,2,1,50,50110,50,50130,42,42210,4,서울특별시,경기,3인 이상 여행(가족 외),3,1.0,7.0,3,11,41
e007441,11,남,30,6,1,1,3,5,7.0,2,1,46,46130,45,45110,29,29200,6,서울특별시,경기,2인 여행(가족 외),8,1.0,3.0,1,11,41
e000021,11,남,20,6,1,2,3,8,11.0,3,3,42,42820,50,50110,11,11680,2,서울특별시,경기,2인 여행(가족 외),2,3.0,7.0,1,11,41
e003882,41,여,20,6,1,1,2,4,7.0,3,3,11,11710,41,41110,41,41460,6,경기도,서울,나홀로 여행,4,2.0,1.0,0,41,11
e004372,42,남,20,6,1,5,3,5,12.0,3,5,50,50130,46,46130,44,44180,6,강원도,서울,2인 여행(가족 외),3,1.0,0.0,1,42,11
e003467,41,여,60,3,3,4,11,1,7.0,3,3,42,42830,41,41480,46,46130,3,경기도,경기,2인 여행(가족 외),3,2.0,1.0,1,41,41
e005598,11,여,20,6,1,1,2,7,7.0,3,2,42,42150,42,42210,42,42820,5,서울특별시,인천,나홀로 여행,7,1.0,2.0,0,11,28
e002681,26,남,20,4,1,8,12,2,2.0,3,4,11,11680,26,26230,50,50130,7,부산광역시,서울,나홀로 여행,1,8.0,2.0,0,26,11
e009800,41,남,20,6,1,3,2,4,7.0,3,4,42,42150,41,41820,50,50130,6,경기도,서울,2인 여행(가족 외),8,3.0,2.0,1,41,11
e000486,41,남,20,6,1,2,2,6,7.0,3,3,26,26350,42,42150,41,41110,4,경기도,서울,나홀로 여행,6,2.0,1.0,0,41,11
e000563,30,여,20,5,2,2,2,5,8.0,2,3,50,50130,11,11680,27,27230,7,대전광역시,서울,2인 가족 여행,1,2.0,5.0,1,30,11
e010252,41,여,50,6,2,4,11,1,8.0,2,1,42,42170,50,50130,41,41480,2,경기도,경기,나홀로 여행,2,1.0,4.0,0,41,41
e011489,41,여,20,4,1,1,9,4,7.0,2,2,41,41460,11,11440,47,47110,7,경기도,서울,2인 여행(가족 외),5,7.0,3.0,1,41,11
e005011,11,여,40,6,1,1,3,4,7.0,3,5,42,42150,42,42170,41,41650,5,서울특별시,인천,나홀로 여행,8,1.0,6.0,0,11,28
e003833,41,여,30,8,2,2,3,4,6.0,2,3,11,11110,11,11680,41,41110,7,경기도,서울,2인 가족 여행,1,7.0,2.0,1,41,11
e000902,11,남,30,4,1,4,12,1,6.0,3,5,11,11140,41,41280,28,28140,4,서울특별시,인천,2인 여행(가족 외),3,1.0,7.0,1,11,28
e005334,11,남,20,6,1,2,9,2,3.0,3,2,50,50130,50,50110,42,42110,5,서울특별시,경기,부모 동반 여행,2,3.0,1.0,2,11,41
e001464,41,여,20,4,1,1,3,5,7.0,1,6,50,50130,26,26500,11,11680,3,경기도,서울,나홀로 여행,1,0.0,0.0,0,41,11
e006552,11,여,20,6,1,1,4,3,7.0,3,5,50,50130,46,46130,28,28185,6,서울특별시,경기,2인 여행(가족 외),3,2.0,1.0,1,11,41
e003792,41,남,50,5,2,3,7,6,9.0,1,4,42,42750,11,11290,43,43150,4,경기도,경기,3인 이상 여행(가족 외),3,2.0,7.0,5,41,41
e010371,43,여,30,6,2,3,4,1,4.0,1,1,50,50110,26,26350,42,42150,4,충청북도,경기,자녀 동반 여행,8,5.0,3.0,1,43,41
e004717,36,남,30,6,1,3,13,3,9.0,2,2,30,30170,11,11200,48,48170,3,세종특별자치시,서울,3인 이상 여행(가족 외),3,2.0,1.0,2,36,11
e003617,41,여,30,7,2,2,2,5,10.0,3,2,50,50130,50,50110,27,27110,3,경기도,경기,2인 가족 여행,1,7.0,3.0,1,41,41
e003349,30,여,20,6,1,1,12,2,7.0,3,2,30,30140,41,41360,11,11200,1,부산광역시,경기,2인 여행(가족 외),3,7.0,6.0,1,26,41
e010205,41,여,30,6,2,2,3,4,7.0,3,5,42,42150,26,26710,50,50130,7,경기도,인천,2인 가족 여행,1,2.0,3.0,1,41,28
e008562,41,남,30,6,1,3,4,5,8.0,3,5,42,42210,28,28710,11,11230,1,경기도,인천,2인 여행(가족 외),3,2.0,1.0,1,41,28
e011575,41,남,20,6,1,6,12,1,11.0,4,1,50,50130,26,26710,42,42150,6,경기도,인천,2인 여행(가족 외),1,2.0,3.0,1,41,28
e002154,11,여,20,6,1,3,3,4,12.0,2,1,42,42210,50,50110,28,28260,7,서울특별시,경기,2인 여행(가족 외),6,7.0,5.0,1,11,41
e004695,11,여,20,6,1,1,3,2,7.0,3,3,42,42210,41,41480,50,50110,7,서울특별시,경기,2인 여행(가족 외),1,2.0,3.0,1,11,41
e001114,41,여,20,5,1,4,12,1,6.0,3,9,50,50130,50,50110,42,42150,6,경기도,인천,2인 여행(가족 외),3,0.0,0.0,1,41,28
e009895,41,남,30,4,1,1,3,4,7.0,3,6,41,41110,42,42210,26,26350,4,경기도,경기,나홀로 여행,2,1.0,7.0,0,41,41
e003199,41,여,30,5,1,4,12,1,11.0,3,4,11,11440,50,50130,30,30140,6,경기도,서울,3인 이상 여행(가족 외),3,8.0,0.0,2,41,11
e000541,11,여,40,6,2,3,4,1,12.0,2,1,42,42150,42,42820,50,50130,6,서울특별시,경기,3인 이상 여행(가족 외),8,3.0,7.0,2,11,41
e008056,41,남,30,6,1,1,3,5,7.0,2,2,26,26350,41,41820,41,41360,6,경기도,경기,나홀로 여행,2,1.0,6.0,0,41,41
e002159,41,여,30,6,1,1,13,5,7.0,1,1,42,42830,41,41110,44,44270,4,경기도,경기,나홀로 여행,6,2.0,1.0,0,41,41
e003620,11,여,40,5,1,1,2,5,7.0,2,1,42,42150,41,41110,41,41450,6,서울특별시,경기,3인 이상 여행(가족 외),3,1.0,2.0,1,11,41
e004567,41,남,60,3,2,3,13,4,6.0,3,2,46,46110,50,50130,42,42210,4,경기도,경기,나홀로 여행,2,1.0,7.0,0,41,41
e008740,41,여,20,6,1,4,2,5,11.0,1,1,41,41650,41,41480,41,41630,6,서울특별시,경기,2인 여행(가족 외),3,1.0,5.0,1,11,41
e007239,41,남,40,6,2,2,4,4,8.0,3,4,50,50110,42,42210,26,26110,6,경기도,경기,3인 이상 여행(가족 외),7,3.0,4.0,2,41,41
e001891,11,여,30,5,2,3,11,4,6.0,2,1,42,42150,31,31170,50,50130,7,서울특별시,인천,자녀 동반 여행,3,1.0,7.0,2,11,28
e004678,11,남,20,6,1,2,3,6,8.0,2,2,41,41820,42,42210,28,28710,2,서울특별시,경기,2인 여행(가족 외),2,3.0,9.0,1,11,41
e002697,36,여,40,7,2,3,2,4,7.0,2,2,44,44150,50,50110,29,29170,6,세종특별자치시,서울,3인 이상 여행(가족 외),1,5.0,3.0,2,36,11
e000807,31,남,30,4,1,3,3,4,7.0,3,4,26,26230,47,47130,50,50130,6,울산광역시,서울,3인 이상 여행(가족 외),3,1.0,5.0,2,31,11
e007338,11,남,20,7,1,1,2,7,7.0,3,4,41,41360,42,42210,28,28710,5,서울특별시,경기,나홀로 여행,2,1.0,6.0,0,11,41
e001108,11,여,20,4,1,4,13,2,7.0,3,3,26,26350,47,47130,27,27110,5,서울특별시,인천,나홀로 여행,1,8.0,7.0,0,11,28
e007388,11,여,20,4,1,7,12,1,7.0,3,5,42,42210,26,26110,42,42720,7,서울특별시,경기,3인 이상 여행(가족 외),3,1.0,5.0,2,11,41
e009951,41,여,40,6,1,2,3,7,8.0,4,15,41,41270,28,28710,42,42210,5,경기도,경기,나홀로 여행,2,1.0,6.0,0,41,41
e003842,28,남,60,6,2,2,3,4,7.0,2,1,28,28710,44,44825,41,41390,3,서울특별시,경기,2인 가족 여행,1,9.0,3.0,1,11,41
e009536,41,남,40,6,2,3,2,11,12.0,2,1,42,42150,11,11410,26,26350,2,경기도,서울,자녀 동반 여행,8,1.0,3.0,2,41,11
e003080,11,남,30,5,1,2,4,6,6.0,2,1,50,50110,42,42820,41,41830,7,서울특별시,경기,나홀로 여행,1,7.0,2.0,0,11,41
e003749,11,남,40,6,2,2,3,1,5.0,3,6,50,50130,42,42210,48,48310,6,서울특별시,경기,2인 가족 여행,1,2.0,7.0,1,11,41
e007593,30,여,20,6,1,1,12,3,7.0,3,8,26,26350,11,11440,46,46130,4,대전광역시,서울,나홀로 여행,10,7.0,2.0,0,30,11
e001900,11,남,60,6,2,2,2,4,11.0,2,5,42,42210,41,41830,28,28710,6,서울특별시,경기,3인 이상 여행(가족 외),8,3.0,1.0,2,11,41
e007217,41,남,60,6,3,2,13,4,6.0,3,2,41,41650,42,42760,41,41500,2,경기도,인천,자녀 동반 여행,3,1.0,6.0,2,41,28
e004417,11,여,20,6,1,1,3,4,7.0,4,1,44,44150,26,26350,42,42210,2,서울특별시,경기,나홀로 여행,4,7.0,1.0,0,11,41
e001470,45,여,20,6,1,3,3,3,10.0,2,2,45,45710,46,46130,50,50110,7,전라북도,경기,3인 이상 여행(가족 외),3,1.0,7.0,2,45,41
e006226,41,여,40,7,2,5,2,3,12.0,2,2,43,43760,42,42150,44,44770,4,경기도,경기,자녀 동반 여행,7,3.0,8.0,4,41,41
e001911,11,남,40,6,2,4,3,3,8.0,2,2,50,50110,50,50130,44,44210,4,서울특별시,경기,자녀 동반 여행,3,2.0,1.0,3,11,41
e011866,11,남,20,4,1,2,12,2,3.0,3,4,50,50110,28,28110,44,44150,6,서울특별시,인천,3인 이상 여행(가족 외),3,7.0,1.0,3,11,28
e006954,28,남,30,6,1,2,3,4,5.0,2,1,41,41820,28,28710,41,41480,7,인천광역시,경기,2인 여행(가족 외),1,3.0,2.0,1,28,41
e003928,41,여,20,6,1,1,3,2,7.0,2,1,47,47130,42,42830,50,50130,2,경기도,서울,2인 가족 여행,9,3.0,1.0,1,41,11
e003439,43,여,20,6,1,1,3,4,7.0,1,1,11,11680,30,30170,26,26320,6,충청북도,경기,2인 여행(가족 외),5,3.0,6.0,1,43,41
e006927,11,남,40,6,2,4,3,6,8.0,2,2,42,42170,44,44825,50,50110,7,서울특별시,경기,자녀 동반 여행,3,1.0,2.0,3,11,41
e004190,11,여,40,6,1,3,2,5,6.0,2,2,41,41820,42,42110,28,28710,6,서울특별시,경기,3인 이상 여행(가족 외),3,2.0,5.0,2,11,41
e010955,11,남,20,4,1,4,12,1,10.0,3,1,50,50110,26,26350,28,28710,6,서울특별시,경기,2인 가족 여행,3,2.0,1.0,1,11,41
e002213,41,여,20,6,1,2,3,4,5.0,3,2,28,28177,50,50130,50,50110,3,경기도,서울,나홀로 여행,7,4.0,1.0,0,41,11
e000350,28,여,30,6,2,3,11,1,5.0,2,2,28,28200,41,41190,41,41390,5,인천광역시,경기,자녀 동반 여행,10,1.0,3.0,2,28,41
e003693,41,여,20,6,1,3,4,4,7.0,2,1,42,42150,50,50110,26,26350,7,경기도,서울,2인 여행(가족 외),6,1.0,7.0,1,41,11
e002254,41,여,30,6,1,4,3,4,4.0,2,3,42,42150,41,41110,11,11680,4,경기도,경기,2인 여행(가족 외),2,1.0,7.0,1,41,41
e003591,41,여,20,6,1,3,3,5,5.0,3,4,50,50130,26,26350,42,42830,6,경기도,서울,2인 여행(가족 외),2,9.0,3.0,1,41,11
e000976,41,남,40,5,5,2,2,4,7.0,4,1,48,48220,42,42150,50,50110,4,경기도,경기,나홀로 여행,1,2.0,7.0,0,41,41
e009374,41,여,20,4,1,4,4,2,6.0,4,1,42,42150,26,26350,28,28110,3,경기도,서울,나홀로 여행,7,2.0,1.0,0,41,11
