TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION_CHECK
e_e011252,e011252,6,2023-08-26,2023-08-27,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,6;1;9
e_e011254,e011254,13;21;1,2023-08-27,2023-08-28,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,13;21;1
e_e011360,e011360,1;2;6,2023-09-09,2023-09-10,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;6;1
e_e011377,e011377,1;2;22;26;4,2023-08-28,2023-08-29,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,22;2;26
e_e011379,e011379,22,2023-08-28,2023-08-29,대중교통 등,인천 방문/거주지 구분 없음/39세 이하/특별미션,9;5;21
e_e011389,e011389,8;22,2023-08-31,2023-09-01,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,8;22;6
e_e011393,e011393,6,2023-08-26,2023-08-27,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;4;1
e_e011396,e011396,1;26;22;2;4,2023-08-29,2023-08-30,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;2;4
e_e011399,e011399,6,2023-08-26,2023-08-27,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,6;21;9
e_e011405,e011405,1;2;22;26;9,2023-09-03,2023-09-04,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,2;22;24
e_e011406,e011406,4;6;1;2;22;24;26,2023-08-31,2023-09-01,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;21;4
e_e011407,e011407,1;2;22;24;4,2023-09-01,2023-09-02,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;1
e_e011408,e011408,10;11,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,10;11;6
e_e011413,e011413,10;2;21;22;24,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;10;24
e_e011417,e011417,22;26;5;6;7,2023-09-02,2023-09-03,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;7;22
e_e011421,e011421,22,2023-08-28,2023-08-29,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,24;22;1
e_e011422,e011422,22;24;25;5;6,2023-09-03,2023-09-04,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,2;25;22
e_e011429,e011429,22;8;5,2023-08-27,2023-08-28,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,8;22;5
e_e011430,e011430,22;24;3,2023-08-26,2023-08-27,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;22;24
e_e011431,e011431,2;22,2023-09-03,2023-09-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;5
e_e011432,e011432,2;1;3;26;22,2023-09-16,2023-09-17,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;1;11
e_e011433,e011433,6;22,2023-08-26,2023-08-27,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;22;9
e_e011435,e011435,1;10;23,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;21;24
e_e011438,e011438,1;22;5,2023-08-31,2023-09-01,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,5;22;26
e_e011446,e011446,6;8,2023-08-26,2023-08-27,대중교통 등,서울 방문/수도권 거주/39세 이하/부부/일반미션,6;8;4
e_e011462,e011462,1;22;26;4;7,2023-08-27,2023-08-28,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;22;26
e_e011466,e011466,2;6;24;22;26,2023-08-29,2023-08-30,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;24;2
e_e011473,e011473,2;25;5;7;9,2023-09-02,2023-09-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,25;5;2
e_e011482,e011482,22;1;6,2023-08-28,2023-08-29,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,22;1;6
e_e011483,e011483,1;22;6,2023-08-26,2023-08-27,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;1;4
e_e011486,e011486,11;6;9,2023-08-26,2023-08-27,자가용,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;26;22
e_e011488,e011488,1,2023-08-26,2023-08-27,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;1;11
e_e011489,e011489,28;4;5;22;1;24;26,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,9;24;4
e_e011490,e011490,6,2023-08-29,2023-08-30,대중교통 등,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,6;1;4
e_e011498,e011498,1,2023-08-27,2023-08-28,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;4;7
e_e011505,e011505,22;26;5;9,2023-08-26,2023-08-27,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;22;24
e_e011538,e011538,24,2023-08-26,2023-08-27,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;24;4
e_e011552,e011552,23;1;3,2023-08-26,2023-08-27,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,3;21;23
e_e011567,e011567,1;2;21;26,2023-09-01,2023-09-02,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,6;9;27
e_e011570,e011570,1;2;22;24;4,2023-08-27,2023-08-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,21;22;1
e_e011572,e011572,1;22;4;6,2023-08-26,2023-08-27,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;22;1
e_e011574,e011574,11;6,2023-08-27,2023-08-28,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,11;6;1
e_e011575,e011575,21;22;23;4;5,2023-08-26,2023-08-27,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;26;5
e_e011576,e011576,1;3,2023-08-27,2023-08-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;3;12
e_e011580,e011580,2;3;12;24;13,2023-08-26,2023-08-27,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;3;13
e_e011581,e011581,1;4;6;7;9,2023-08-26,2023-08-27,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;4;22
e_e011582,e011582,1;4;5,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,6;1;2
e_e011583,e011583,24;26;13;1,2023-09-10,2023-09-11,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,1;3;13
e_e011588,e011588,5;4;1;24;5;2,2023-08-26,2023-08-27,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,1;2;5
e_e011592,e011592,12;21;22;7;8,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,6;21;24
e_e011596,e011596,2;21;22;5;6,2023-08-30,2023-08-31,대중교통 등,인천 방문/거주지 구분 없음/39세 이하/특별미션,21;2;4
e_e011627,e011627,13;2;27;4;6,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2;3;6
e_e011630,e011630,2;6,2023-08-26,2023-08-27,정보없음,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,9;26;22
e_e011631,e011631,4;22;24;26;1,2023-08-26,2023-08-27,정보없음,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,4;24;26
e_e011632,e011632,2;22;4;6,2023-08-29,2023-08-30,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;1;2
e_e011637,e011637,1;12;13;21;3,2023-08-27,2023-08-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;2;21
e_e011641,e011641,25,2023-08-27,2023-08-28,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,25;1;24
e_e011643,e011643,25;22,2023-08-29,2023-08-30,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,25;1;22
e_e011715,e011715,10;2;21;22,2023-09-06,2023-09-07,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;10;21
e_e011737,e011737,1;22;3;6,2023-09-03,2023-09-04,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;3;1
e_e011742,e011742,2;22;23;26;4,2023-09-07,2023-09-08,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;26;23
e_e011752,e011752,21;22;3;4;6,2023-09-09,2023-09-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,22;4;1
e_e011756,e011756,11;22;26;4;9,2023-08-27,2023-08-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;4;9
e_e011758,e011758,2;22;21;4;26,2023-09-17,2023-09-18,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;21
e_e011779,e011779,1;2;21;27;6,2023-08-29,2023-08-30,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;27;21
e_e011783,e011783,1;22;4,2023-08-31,2023-09-01,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,4;1;22
e_e011787,e011787,2;6;9;12;1,2023-08-27,2023-08-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;6;9
e_e011803,e011803,2;27;28,2023-08-29,2023-08-30,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;28;27
e_e011858,e011858,1;27;7,2023-08-31,2023-09-01,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;21;22
e_e011866,e011866,12;21;22,2023-08-27,2023-08-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,22;21;4
e_e011868,e011868,11;22;5;7,2023-09-03,2023-09-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,11;22;7
e_e011869,e011869,1;10;2;5;7,2023-08-27,2023-08-28,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;5;26
e_e011873,e011873,1;22;26;3,2023-08-28,2023-08-29,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;21;6
e_e011885,e011885,10,2023-08-27,2023-08-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,10;2;5
e_e011903,e011903,25;21;22,2023-08-27,2023-08-28,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,25;21;22
e_e011941,e011941,1;22;26;27,2023-08-31,2023-09-01,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,1;4;22
e_e011956,e011956,1;3;4;6;7,2023-08-29,2023-08-30,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;22;21
e_e012026,e012026,22,2023-08-31,2023-09-01,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;26;24
e_e012047,e012047,12;2;22;4;6,2023-08-31,2023-09-01,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,6;22;2
e_e012049,e012049,1;11;22;3;4,2023-09-01,2023-09-02,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,3;6;4
e_e012063,e012063,1;4;6,2023-08-29,2023-08-30,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,6;4;1
e_e012070,e012070,3;21;27,2023-09-01,2023-09-02,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,3;21;27
e_e012074,e012074,2;21;22;24;26,2023-08-29,2023-08-30,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,21;2;22
e_e012107,e012107,21;1;4;6;3;27;24,2023-08-30,2023-08-31,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,6;24;4
e_e012132,e012132,1;3;6;12;11;22;21,2023-09-01,2023-09-02,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,11;21;6
e_e012137,e012137,1;22;3;6;9,2023-08-30,2023-08-31,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;22;26
e_e012144,e012144,1;4,2023-08-31,2023-09-01,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,1;4;27
e_e012180,e012180,22;3,2023-08-30,2023-08-31,대중교통 등,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,11;3;6
e_e012192,e012192,2;22,2023-08-31,2023-09-01,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;3;22
e_e012194,e012194,1;21;22;26;27,2023-08-29,2023-08-30,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,1;22;24
e_e012221,e012221,1;2;22;4,2023-09-02,2023-09-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;21;22
e_e012232,e012232,22;4;7,2023-09-02,2023-09-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;4;24
e_e012240,e012240,1;2;22;7,2023-09-03,2023-09-04,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2;22;5
e_e012242,e012242,1;2;21;22;27,2023-09-14,2023-09-15,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;5;22
e_e012246,e012246,2;4;12;26;22;21,2023-09-16,2023-09-17,대중교통 등,인천 방문/거주지 구분 없음/39세 이하/특별미션,4;22;21
e_e012264,e012264,1;11;2;22,2023-09-02,2023-09-03,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,3;1;22
e_e012268,e012268,1;10;2;5;6,2023-09-02,2023-09-03,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;5;21
e_e012305,e012305,1;3;6,2023-08-29,2023-08-30,대중교통 등,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,1;3;6
e_e012344,e012344,1;22;25;4;7,2023-09-02,2023-09-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,25;1;4
e_e012346,e012346,1;22;26;4;6,2023-09-02,2023-09-03,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,6;26;24
e_e012349,e012349,1;28;3;4;6,2023-09-10,2023-09-11,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,1;3;12
e_e012357,e012357,6;22;21,2023-08-31,2023-09-01,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;6;22
e_e012389,e012389,1;22;21;24;26,2023-09-02,2023-09-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;21;24
e_e012429,e012429,8;22;26;25,2023-09-09,2023-09-10,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,25;22;26
e_e012487,e012487,1;21;22;3;4,2023-09-01,2023-09-02,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;22;21
e_e012488,e012488,1;22;4;6,2023-08-30,2023-08-31,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;1;4
e_e012514,e012514,1;11;12;3;4,2023-09-02,2023-09-03,자가용,서울 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,6;3;22
e_e012554,e012554,1;11;2;21;4,2023-08-31,2023-09-01,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;21;26
e_e012583,e012583,12;22;3,2023-09-02,2023-09-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;12;22
e_e012622,e012622,22,2023-08-31,2023-09-01,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;21;24
e_e012636,e012636,1;26;6,2023-08-31,2023-09-01,대중교통 등,서울 방문/수도권 거주/39세 이하/부부/일반미션,1;6;26
e_e012682,e012682,27,2023-09-01,2023-09-02,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,27;13;21
e_e012694,e012694,2;22,2023-09-01,2023-09-02,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,5;2;22
e_e012748,e012748,2;5,2023-08-31,2023-09-01,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;6;24
e_e012760,e012760,5;6,2023-09-02,2023-09-03,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,6;22;1
e_e012761,e012761,11;2;22;3;6,2023-09-09,2023-09-10,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;9;11
e_e012805,e012805,2;26;22,2023-09-11,2023-09-12,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;1
e_e012976,e012976,22;26;24;1;4;6,2023-09-16,2023-09-17,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;26;4
e_e013029,e013029,26;7,2023-09-04,2023-09-05,정보없음,서울 외 수도권 방문/수도권 거주/40세 이상/부모 동반/일반미션,26;7;1
e_e013030,e013030,22;4,2023-09-09,2023-09-10,정보없음,서울 외 수도권 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,22;21;26
e_e013055,e013055,6;4;22;4,2023-09-17,2023-09-18,정보없음,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,11;4;22
e_e013062,e013062,2;6,2023-09-05,2023-09-06,정보없음,서울 방문/수도권 거주/39세 이하/커플/일반미션,2;11;6
e_e013063,e013063,2;22;6,2023-09-10,2023-09-11,정보없음,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;22;26
e_e013094,e013094,4;1,2023-09-16,2023-09-17,정보없음,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;4;1
e_e013131,e013131,2;4;5;6,2023-09-10,2023-09-11,정보없음,서울 외 수도권 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,1;2;6
f_f000038,f000038,10;28,2023-04-29,2023-05-02,정보없음,경기 방문/거주지 구분 없음/40세 이상/특별미션,7;4;1
