TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM
a013588,11,1,40,6,1.0,2,3.0,6,6.0,2,2,4,6,3,6,6,4,1,6,서울특별시,경기,나홀로 여행,6,0
a007653,11,2,20,5,1.0,4,3.0,4,6.0,2,1,2,1,1,2,2,2,1,7,서울특별시,경기,2인 여행(가족 외),5,1
a017979,42,2,40,6,2.0,5,11.0,1,7.0,2,3,4,4,3,5,1,4,1,7,강원도,경기,2인 가족 여행,1,1
a004084,41,1,30,6,1.0,1,2.0,5,7.0,3,5,2,2,1,5,5,4,4,3,경기도,경기,나홀로 여행,7,0
a007106,11,1,30,5,2.0,4,2.0,5,7.0,1,1,4,6,4,4,2,2,6,5,서울특별시,인천,자녀 동반 여행,3,3
a002275,11,1,30,6,1.0,1,3.0,5,7.0,2,3,5,2,2,2,6,4,2,5,서울특별시,경기,2인 여행(가족 외),3,1
a010574,41,2,30,6,2.0,2,2.0,4,7.0,3,1,4,7,4,3,2,2,6,2,경기도,경기,2인 여행(가족 외),2,0
a002740,41,2,40,7,1.0,1,13.0,4,7.0,2,2,4,6,7,4,2,7,5,3,경기도,서울,3대 동반 여행(친척 포함),1,3
a014688,11,1,20,4,1.0,1,12.0,1,7.0,3,7,7,1,1,1,7,1,7,1,서울특별시,인천,나홀로 여행,1,0
a009411,41,2,50,6,2.0,3,11.0,1,8.0,1,1,2,4,6,2,3,2,6,7,경기도,경기,3인 이상 여행(가족 외),3,5
a009683,48,1,20,6,1.0,1,2.0,4,7.0,2,1,3,3,3,4,2,3,5,4,경상남도,서울,2인 여행(가족 외),3,1
a002674,11,1,40,6,2.0,4,2.0,6,6.0,2,1,4,7,3,2,4,3,6,5,서울특별시,경기,자녀 동반 여행,3,3
a007603,11,2,60,6,1.0,1,3.0,5,7.0,2,1,6,1,1,2,5,7,2,7,서울특별시,인천,2인 가족 여행,2,1
a006412,11,2,30,6,1.0,1,3.0,4,7.0,1,1,6,1,1,1,1,1,1,1,서울특별시,인천,나홀로 여행,1,0
a011241,41,2,40,6,2.0,3,3.0,4,9.0,1,1,2,2,2,4,6,2,1,2,경기도,경기,3인 이상 여행(가족 외),2,3
a006279,41,2,30,6,1.0,1,2.0,7,7.0,2,3,1,3,3,4,3,4,5,2,경기도,서울,2인 여행(가족 외),6,1
a005399,28,2,30,7,2.0,4,3.0,5,8.0,2,1,4,1,1,1,6,4,1,4,인천광역시,서울,자녀 동반 여행,3,3
a006636,41,2,20,6,1.0,4,3.0,3,6.0,3,1,1,1,1,4,6,2,2,2,경기도,서울,2인 여행(가족 외),3,1
a004541,44,2,20,6,1.0,4,12.0,1,7.0,3,3,4,2,2,6,5,5,2,6,충청남도,서울,3인 이상 여행(가족 외),3,5
a002286,41,2,30,6,1.0,3,13.0,4,9.0,3,4,4,1,4,3,5,6,2,2,경기도,경기,나홀로 여행,8,0
a002596,41,1,30,6,2.0,3,2.0,7,10.0,2,3,2,2,2,3,4,3,3,5,경기도,경기,자녀 동반 여행,3,2
a000131,41,1,20,4,1.0,1,7.0,4,7.0,2,2,4,2,3,4,5,4,5,4,경기도,인천,나홀로 여행,1,1
a001856,11,2,30,6,2.0,2,3.0,5,7.0,4,1,3,2,4,2,2,4,2,6,서울특별시,경기,2인 가족 여행,1,1
a006351,11,1,20,6,1.0,4,3.0,4,10.0,2,1,1,7,1,4,1,1,7,1,서울특별시,경기,2인 여행(가족 외),1,0
a000087,41,1,50,6,2.0,4,2.0,8,8.0,1,2,4,1,1,1,1,4,2,4,경기도,서울,자녀 동반 여행,3,2
a003961,45,2,20,6,1.0,1,3.0,3,7.0,2,2,2,4,1,4,4,3,1,7,전라북도,서울,2인 여행(가족 외),5,1
a000341,26,2,20,6,1.0,3,3.0,3,6.0,2,3,6,2,2,2,1,1,6,6,부산광역시,서울,나홀로 여행,1,1
a005179,11,1,40,7,2.0,4,2.0,12,12.0,2,1,6,1,3,1,6,2,7,7,서울특별시,경기,자녀 동반 여행,8,3
a004818,41,2,30,6,2.0,3,3.0,6,7.0,2,1,5,6,3,2,3,3,2,4,경기도,경기,3인 이상 여행(가족 외),1,2
a008108,11,2,50,6,2.0,4,3.0,4,8.0,3,6,1,1,1,1,1,2,2,6,서울특별시,경기,2인 여행(가족 외),1,1
a005258,41,1,30,8,2.0,2,3.0,6,9.0,3,4,4,2,5,2,6,6,6,6,경기도,경기,2인 가족 여행,2,1
a007643,11,1,30,6,1.0,2,2.0,4,5.0,3,4,2,2,3,3,1,4,2,3,서울특별시,경기,2인 여행(가족 외),7,1
a004599,41,1,30,6,2.0,2,3.0,4,4.0,2,2,1,3,5,3,3,3,7,6,경기도,경기,2인 가족 여행,2,1
a007220,41,1,30,6,2.0,2,3.0,6,9.0,3,4,5,6,5,4,5,5,6,4,경기도,경기,2인 여행(가족 외),1,1
a015619,47,2,20,4,1.0,4,12.0,2,7.0,2,3,6,1,4,5,6,6,7,7,경상북도,서울,2인 여행(가족 외),3,1
a002662,31,2,50,4,2.0,2,9.0,3,7.0,3,3,1,1,1,3,2,7,2,7,울산광역시,서울,3대 동반 여행(친척 포함),2,3
c011761,28,1,30,6,1.0,1,3.0,4,7.0,2,2,2,4,2,4,2,2,5,4,인천광역시,충남,나홀로 여행,1,0
a011321,41,2,40,6,2.0,4,2.0,8,8.0,2,1,2,1,1,1,2,2,1,3,경기도,경기,3대 동반 여행(친척 포함),3,4
a008046,11,2,30,5,2.0,4,4.0,3,5.0,3,3,6,3,6,6,6,7,6,7,서울특별시,경기,자녀 동반 여행,5,3
a002726,28,2,20,6,1.0,2,3.0,4,9.0,2,1,4,5,2,3,4,6,5,6,인천광역시,서울,나홀로 여행,7,0
a017805,11,2,30,5,1.0,1,2.0,4,7.0,3,6,2,2,6,5,6,5,2,6,서울특별시,경기,2인 여행(가족 외),3,1
a009732,41,1,30,6,1.0,1,4.0,5,7.0,3,4,2,1,3,1,1,7,7,1,경기도,서울,2인 여행(가족 외),1,1
a001541,11,1,50,7,2.0,2,2.0,6,6.0,2,1,2,2,1,4,3,2,4,4,서울특별시,경기,2인 가족 여행,3,1
a004309,11,1,40,7,1.0,1,13.0,3,7.0,1,2,3,2,2,4,5,4,5,6,서울특별시,경기,나홀로 여행,8,0
a004683,41,1,40,6,2.0,5,3.0,7,10.0,2,1,1,1,3,5,2,5,5,5,경기도,경기,자녀 동반 여행,8,4
a004727,41,1,50,6,2.0,3,3.0,5,7.0,3,1,2,2,5,4,2,2,6,3,경기도,경기,3인 이상 여행(가족 외),1,2
a000832,41,1,30,5,2.0,4,정보없음,5,5.0,2,1,2,6,6,2,2,2,2,3,경기도,경기,나홀로 여행,1,0
a000212,43,1,20,6,1.0,1,3.0,4,7.0,3,2,4,3,4,6,5,2,6,4,충청북도,인천,나홀로 여행,2,0
a017655,42,2,20,6,1.0,1,12.0,1,7.0,3,2,5,3,1,4,3,5,3,6,강원도,서울,2인 여행(가족 외),1,1
a009717,11,2,40,5,2.0,4,3.0,5,8.0,2,2,2,1,4,4,4,2,5,6,서울특별시,경기,자녀 동반 여행,3,2
a006463,11,1,40,6,2.0,3,3.0,5,8.0,4,2,3,6,4,4,2,6,6,2,서울특별시,경기,3대 동반 여행(친척 포함),3,5
a010431,36,1,30,6,1.0,3,3.0,5,9.0,4,2,4,5,2,5,3,4,2,7,세종특별자치시,서울,나홀로 여행,8,0
a000682,41,2,20,6,1.0,2,2.0,4,4.0,2,1,4,2,2,2,4,6,3,7,경기도,서울,2인 여행(가족 외),3,1
a015018,41,1,20,6,1.0,1,2.0,4,7.0,2,1,7,2,1,1,1,1,7,7,경기도,서울,나홀로 여행,1,0
b007694,41,2,40,6,2.0,3,11.0,1,4.0,3,3,3,4,3,4,6,5,5,7,경기도,강원,자녀 동반 여행,7,2
a001323,11,2,20,5,1.0,4,정보없음,1,5.0,2,1,1,1,1,4,4,3,6,3,서울특별시,경기,3인 이상 여행(가족 외),2,3
a006581,41,1,20,6,1.0,1,12.0,2,7.0,2,1,5,3,3,3,3,6,2,6,경기도,서울,나홀로 여행,7,1
a005568,41,1,30,6,2.0,2,2.0,12,12.0,2,2,2,5,2,2,4,5,3,5,경기도,서울,2인 여행(가족 외),8,1
a000483,45,2,30,6,1.0,3,3.0,3,6.0,3,6,4,5,2,3,4,3,6,3,전라북도,서울,2인 여행(가족 외),1,1
a006201,11,1,30,7,1.0,1,2.0,4,7.0,3,8,1,1,4,2,4,3,1,7,서울특별시,경기,나홀로 여행,6,0
a002260,26,2,30,5,1.0,4,3.0,4,7.0,3,5,2,3,3,2,4,3,3,6,부산광역시,서울,2인 여행(가족 외),1,1
a014142,41,1,20,5,1.0,4,12.0,2,6.0,3,3,6,2,2,2,5,3,1,7,경기도,서울,2인 여행(가족 외),3,1
a006406,11,2,60,4,2.0,2,11.0,3,12.0,3,5,1,4,1,4,3,3,6,1,서울특별시,경기,나홀로 여행,1,0
a005864,41,2,20,7,1.0,5,2.0,4,11.0,2,1,2,3,1,2,1,3,6,1,경기도,경기,2인 가족 여행,6,1
a001210,27,2,40,6,2.0,4,3.0,1,6.0,2,3,2,4,4,4,7,4,4,7,대구광역시,서울,나홀로 여행,4,0
a005150,11,2,30,6,1.0,1,2.0,7,7.0,2,1,2,1,2,3,3,3,2,6,서울특별시,경기,2인 여행(가족 외),2,1
a017687,11,2,50,6,2.0,4,11.0,1,12.0,2,2,1,4,4,2,1,4,4,4,서울특별시,경기,2인 가족 여행,1,1
a002507,41,1,40,6,2.0,5,2.0,9,9.0,3,4,2,1,2,4,3,4,2,2,경기도,경기,자녀 동반 여행,3,4
a001595,11,1,40,6,2.0,2,3.0,5,5.0,1,1,2,2,1,4,2,1,4,7,서울특별시,경기,2인 가족 여행,2,1
a003072,11,1,30,6,2.0,2,3.0,6,10.0,2,1,1,1,2,3,2,1,7,5,서울특별시,경기,나홀로 여행,1,0
a011190,41,1,30,6,1.0,2,2.0,5,5.0,3,4,7,1,1,7,1,7,7,7,경기도,서울,2인 여행(가족 외),2,1
a004930,11,2,30,6,2.0,3,2.0,5,8.0,2,2,1,6,1,4,4,2,5,5,서울특별시,경기,자녀 동반 여행,7,5
a000019,11,1,20,6,1.0,1,3.0,6,7.0,3,2,5,2,2,4,4,5,5,3,서울특별시,인천,3인 이상 여행(가족 외),7,6
a001904,26,2,20,6,1.0,2,3.0,4,5.0,3,5,1,2,2,3,5,5,3,4,부산광역시,서울,3인 이상 여행(가족 외),1,4
c011520,11,2,50,6,2.0,2,2.0,5,6.0,3,3,1,7,1,1,1,4,1,7,서울특별시,경기,나홀로 여행,1,0
a007002,11,2,50,4,2.0,4,3.0,4,7.0,2,1,1,4,1,4,2,4,1,7,서울특별시,경기,3인 이상 여행(가족 외),3,4
a001794,11,2,40,6,2.0,4,2.0,6,12.0,2,1,2,1,4,2,3,6,5,1,서울특별시,경기,자녀 동반 여행,1,3
a002117,11,1,20,6,1.0,1,3.0,4,7.0,3,2,6,1,3,2,1,6,2,7,서울특별시,인천,2인 여행(가족 외),3,1
a001899,41,2,50,4,2.0,2,정보없음,1,9.0,2,1,1,1,7,1,1,1,7,1,경기도,서울,나홀로 여행,4,0
a000407,45,1,30,6,1.0,3,3.0,4,7.0,2,1,5,5,3,5,5,5,5,3,전라북도,서울,나홀로 여행,1,2
a017996,28,2,20,6,1.0,3,12.0,2,6.0,3,10,2,2,2,6,4,3,6,6,인천광역시,서울,3인 이상 여행(가족 외),3,4
a010533,41,2,50,4,2.0,2,11.0,4,4.0,3,5,3,6,4,4,5,5,3,2,경기도,경기,나홀로 여행,1,0
a006815,11,2,30,6,1.0,3,4.0,2,5.0,3,1,3,2,5,5,3,5,3,5,서울특별시,경기,2인 여행(가족 외),3,1
a002095,28,2,20,6,1.0,1,정보없음,4,7.0,2,1,4,3,1,2,6,7,6,5,인천광역시,서울,나홀로 여행,4,0
a002624,41,2,40,6,2.0,5,2.0,6,11.0,2,2,1,1,1,4,1,1,2,4,경기도,경기,자녀 동반 여행,7,4
a006700,41,2,30,6,1.0,1,2.0,5,7.0,2,1,2,2,2,5,7,2,6,2,경기도,서울,2인 여행(가족 외),1,1
a007887,11,2,40,7,2.0,2,3.0,5,10.0,2,2,4,6,5,4,6,4,7,5,서울특별시,경기,나홀로 여행,2,0
a002251,11,2,50,4,2.0,4,4.0,4,9.0,3,3,2,4,3,5,2,2,5,5,서울특별시,경기,나홀로 여행,7,0
a003288,11,1,20,6,1.0,3,2.0,3,8.0,3,3,6,6,6,6,2,2,6,3,서울특별시,경기,나홀로 여행,2,0
a002810,41,2,30,6,1.0,2,13.0,5,6.0,2,5,1,6,1,2,2,6,1,7,경기도,서울,나홀로 여행,2,0
a004312,26,1,60,6,1.0,3,3.0,4,7.0,2,1,4,2,1,3,2,2,1,4,부산광역시,서울,2인 여행(가족 외),8,1
a008048,11,2,40,6,4.0,3,3.0,10,10.0,3,6,4,5,2,3,7,2,2,4,서울특별시,경기,나홀로 여행,8,0
a008695,43,2,30,5,1.0,4,2.0,4,6.0,3,5,4,5,6,4,5,5,6,4,충청북도,서울,나홀로 여행,7,0
a007298,41,2,20,6,1.0,1,12.0,2,7.0,3,3,6,7,2,4,2,5,1,6,광주광역시,서울,나홀로 여행,1,0
a000335,41,2,50,6,2.0,5,정보없음,1,12.0,3,5,2,4,2,2,2,2,3,5,경기도,경기,3인 이상 여행(가족 외),3,3
d009226,41,2,30,4,2.0,3,3.0,1,6.0,3,5,5,4,3,1,4,4,3,6,경기도,제주,3대 동반 여행(친척 포함),2,3
a017947,43,2,20,6,1.0,3,12.0,3,5.0,2,2,4,4,2,4,4,6,4,6,충청북도,경기,나홀로 여행,2,0
a007258,41,1,30,7,1.0,2,3.0,3,7.0,3,8,1,1,1,3,1,1,1,3,경기도,서울,2인 여행(가족 외),3,1
a005652,41,2,30,6,2.0,3,3.0,4,11.0,2,1,4,4,3,3,4,5,4,4,경기도,경기,자녀 동반 여행,1,2
a017844,50,2,30,6,1.0,1,3.0,4,7.0,3,5,4,4,4,4,4,4,4,4,제주특별자치도,서울,나홀로 여행,7,0
a005605,41,1,30,6,2.0,3,3.0,5,6.0,3,6,5,2,4,2,3,6,5,5,경기도,경기,자녀 동반 여행,7,2
a015112,41,2,30,5,2.0,1,3.0,4,7.0,3,3,4,2,6,2,2,2,5,2,경기도,경기,2인 가족 여행,3,1
a001056,26,2,30,6,1.0,1,2.0,4,7.0,3,6,5,3,1,4,5,7,7,7,부산광역시,서울,나홀로 여행,4,0
a007035,41,2,40,6,2.0,5,11.0,1,9.0,2,1,3,3,5,2,3,5,5,3,경기도,서울,2인 여행(가족 외),8,1
a008058,11,1,30,6,2.0,4,13.0,4,6.0,3,4,2,3,2,3,4,5,5,4,서울특별시,경기,2인 여행(가족 외),2,1
a007584,41,2,20,6,1.0,1,2.0,6,7.0,3,4,4,2,2,5,3,5,2,6,경기도,서울,2인 여행(가족 외),3,1
a007297,41,2,30,6,1.0,1,3.0,5,7.0,3,3,4,4,4,4,4,4,4,4,충청남도,경기,나홀로 여행,2,0
a010416,45,1,30,6,1.0,4,2.0,5,9.0,2,2,3,2,1,5,3,4,5,5,전라북도,서울,나홀로 여행,1,0
a002358,44,1,30,8,1.0,1,4.0,7,7.0,2,2,7,2,7,1,1,5,1,2,충청남도,경기,나홀로 여행,7,0
a001368,41,2,20,6,1.0,1,정보없음,2,7.0,2,1,2,1,4,3,5,6,1,7,경기도,서울,나홀로 여행,1,0
a005997,11,1,40,6,2.0,4,2.0,7,7.0,3,2,1,3,1,4,3,5,2,6,서울특별시,경기,자녀 동반 여행,8,2
a000491,31,2,30,6,2.0,3,정보없음,5,7.0,4,1,4,4,4,3,4,4,5,7,울산광역시,서울,2인 가족 여행,1,1
c004837,43,1,30,4,1.0,1,2.0,4,7.0,2,1,3,1,4,3,2,3,6,5,충청북도,대전,2인 여행(가족 외),3,1
a018205,41,1,20,4,1.0,1,3.0,4,7.0,3,5,4,1,5,2,4,5,1,4,경기도,서울,나홀로 여행,1,0
a002158,42,2,20,4,1.0,3,2.0,3,3.0,3,3,3,3,5,3,4,5,6,5,강원도,서울,나홀로 여행,8,0
a012267,11,2,40,7,2.0,5,2.0,2,7.0,3,3,1,2,1,4,5,2,2,5,서울특별시,경기,3대 동반 여행(친척 포함),9,12
a002571,28,1,40,7,2.0,4,3.0,7,11.0,2,1,1,2,4,2,2,4,5,3,인천광역시,서울,자녀 동반 여행,8,3
a003657,27,2,20,6,2.0,3,2.0,4,8.0,2,2,2,1,4,6,4,2,2,6,대구광역시,경기,3대 동반 여행(친척 포함),1,4
a006309,41,1,40,6,1.0,1,4.0,4,7.0,2,1,2,2,2,4,6,2,2,4,경기도,서울,2인 여행(가족 외),1,1
a001725,43,2,20,6,1.0,1,3.0,4,7.0,2,3,4,3,2,2,5,6,1,6,충청북도,인천,2인 가족 여행,7,1
a006033,11,2,40,6,2.0,2,3.0,6,8.0,2,2,4,7,3,6,3,6,6,4,서울특별시,경기,2인 가족 여행,3,1
a005161,41,2,30,5,2.0,4,3.0,4,8.0,1,1,3,5,3,6,6,3,5,5,경기도,경기,자녀 동반 여행,3,3
a012512,11,2,60,6,2.0,2,11.0,1,3.0,4,1,2,4,3,2,4,4,5,5,서울특별시,경기,3대 동반 여행(친척 포함),3,2
a000389,26,1,30,6,2.0,3,3.0,8,12.0,3,5,3,1,5,2,5,4,2,4,부산광역시,서울,3인 이상 여행(가족 외),2,2
a001472,43,2,20,6,1.0,4,3.0,4,4.0,3,4,5,2,2,2,5,6,2,5,충청북도,서울,2인 여행(가족 외),3,1
a006336,11,2,40,5,1.0,1,13.0,3,7.0,3,2,1,2,6,4,2,3,5,1,서울특별시,경기,나홀로 여행,1,0
a006065,11,1,50,6,2.0,2,3.0,6,11.0,1,5,2,4,6,7,4,5,7,6,서울특별시,인천,나홀로 여행,1,0
a004771,28,1,40,5,1.0,3,2.0,6,9.0,3,6,2,1,6,2,1,3,1,2,인천광역시,경기,나홀로 여행,1,0
a003621,42,2,20,6,1.0,1,12.0,1,7.0,3,4,7,1,1,1,1,7,6,7,강원도,서울,나홀로 여행,5,0
a006288,41,1,30,6,2.0,2,3.0,6,10.0,2,1,2,2,3,2,3,2,3,5,경기도,서울,나홀로 여행,1,0
a008086,28,1,30,6,2.0,3,3.0,7,11.0,2,2,2,2,6,2,2,6,2,4,인천광역시,경기,3인 이상 여행(가족 외),3,2
a007866,26,2,30,6,1.0,1,3.0,5,7.0,2,1,1,2,1,6,1,3,2,3,부산광역시,경기,나홀로 여행,1,0
a012198,28,2,20,6,1.0,4,12.0,1,6.0,2,2,5,5,3,3,4,4,6,1,인천광역시,서울,3인 이상 여행(가족 외),1,3
a002441,11,2,30,5,4.0,1,4.0,4,7.0,2,1,1,1,1,1,1,1,7,1,서울특별시,경기,나홀로 여행,2,0
a008107,42,1,20,5,1.0,1,3.0,4,7.0,3,4,6,6,2,2,4,1,7,5,강원도,서울,3인 이상 여행(가족 외),1,3
a017815,41,1,30,6,1.0,5,3.0,4,8.0,2,1,1,5,6,5,2,5,3,5,경기도,경기,2인 가족 여행,3,1
a017889,41,2,50,6,2.0,4,4.0,3,11.0,2,1,2,2,2,4,5,5,2,7,경기도,서울,나홀로 여행,6,0
a002930,11,2,20,6,1.0,1,2.0,5,7.0,2,2,4,1,1,1,5,3,4,3,서울특별시,경기,2인 여행(가족 외),2,1
a012165,27,1,20,6,1.0,3,13.0,3,6.0,3,1,7,2,2,3,4,6,2,4,대구광역시,서울,2인 여행(가족 외),1,1
a006547,41,1,30,4,2.0,2,4.0,3,4.0,2,1,2,1,1,4,1,4,1,1,경기도,경기,2인 가족 여행,3,1
a002301,11,1,30,5,1.0,3,1.0,5,8.0,3,5,2,4,2,3,2,1,5,4,서울특별시,경기,나홀로 여행,2,1
a010948,11,1,50,6,2.0,4,1.0,9,10.0,2,2,1,1,1,4,7,7,1,7,서울특별시,경기,2인 여행(가족 외),1,1
a009742,43,1,30,6,2.0,4,13.0,5,5.0,3,4,4,1,1,3,3,6,1,4,충청북도,경기,자녀 동반 여행,3,3
a002653,41,1,30,6,2.0,3,2.0,6,10.0,1,1,1,3,2,4,5,6,5,5,경기도,경기,자녀 동반 여행,3,2
b009669,11,1,30,7,1.0,1,2.0,5,7.0,2,1,5,1,2,2,4,2,3,6,서울특별시,강원,나홀로 여행,2,1
a006209,41,2,20,7,1.0,4,2.0,4,10.0,3,8,3,2,1,4,4,2,6,7,경기도,서울,2인 여행(가족 외),2,1
a007280,28,2,40,6,2.0,4,2.0,5,8.0,2,2,2,1,3,5,6,6,5,7,인천광역시,경기,자녀 동반 여행,3,3
a003212,26,2,30,5,1.0,3,4.0,3,3.0,2,1,4,2,4,1,4,4,4,6,부산광역시,서울,2인 여행(가족 외),3,1
a005370,11,1,40,6,2.0,3,3.0,12,12.0,2,1,2,3,4,2,3,6,3,5,서울특별시,경기,3대 동반 여행(친척 포함),2,3
a006616,11,2,60,6,2.0,2,2.0,3,5.0,2,2,1,2,1,2,4,2,2,7,서울특별시,경기,3인 이상 여행(가족 외),2,2
a001474,28,2,30,6,2.0,3,3.0,4,7.0,2,1,2,2,2,2,2,4,6,6,인천광역시,서울,자녀 동반 여행,1,2
b007922,11,1,30,6,1.0,1,13.0,1,7.0,3,4,5,3,5,5,3,5,4,4,서울특별시,경북,나홀로 여행,1,0
a014333,50,2,30,7,1.0,2,2.0,4,7.0,2,2,4,2,6,1,4,6,1,5,제주특별자치도,경기,나홀로 여행,1,1
a009700,11,1,30,6,2.0,2,2.0,6,9.0,3,4,4,2,2,4,3,5,3,5,서울특별시,경기,2인 가족 여행,3,1
a010504,48,1,20,6,1.0,4,5.0,4,6.0,2,1,6,1,6,4,1,6,5,4,경상남도,경기,2인 여행(가족 외),3,1
a002282,41,1,30,6,1.0,1,2.0,5,7.0,3,3,2,1,2,5,6,2,2,6,경기도,서울,2인 여행(가족 외),8,1
a000655,41,2,20,6,1.0,4,2.0,4,6.0,3,4,3,2,2,4,5,3,6,5,경기도,서울,3인 이상 여행(가족 외),9,2
a004862,29,1,20,8,1.0,3,13.0,1,2.0,2,2,2,2,2,2,4,4,6,2,광주광역시,서울,2인 여행(가족 외),3,1
a008018,41,2,30,6,1.0,4,4.0,2,8.0,3,2,4,1,2,1,7,5,7,2,경기도,서울,2인 여행(가족 외),1,1
a002233,26,2,30,6,2.0,4,4.0,3,7.0,2,1,4,4,4,2,2,4,4,1,부산광역시,서울,자녀 동반 여행,3,3
a001575,48,2,20,6,1.0,3,정보없음,1,7.0,3,7,4,3,1,3,4,3,4,6,경상남도,서울,3인 이상 여행(가족 외),1,2
a004341,41,2,20,6,1.0,1,2.0,2,7.0,2,1,7,1,1,1,1,7,7,7,경기도,서울,2인 여행(가족 외),1,1
a006353,44,2,30,7,4.0,2,2.0,6,6.0,2,2,5,3,2,5,5,5,5,3,충청남도,경기,자녀 동반 여행,2,1
a005679,11,2,40,6,2.0,3,3.0,6,12.0,2,1,1,1,1,1,1,1,1,3,서울특별시,경기,자녀 동반 여행,2,2
a003603,11,1,20,7,1.0,1,12.0,3,7.0,3,6,4,2,2,6,5,5,6,3,서울특별시,경기,2인 여행(가족 외),7,1
a010276,11,1,20,6,1.0,4,3.0,4,7.0,3,5,3,2,2,6,2,5,6,2,서울특별시,인천,2인 여행(가족 외),3,1
a006066,41,2,20,6,1.0,4,4.0,3,9.0,2,2,3,4,4,4,1,2,6,2,경기도,서울,나홀로 여행,1,0
a005633,41,1,20,7,1.0,3,4.0,5,7.0,2,1,3,2,2,1,4,2,3,6,경기도,서울,2인 여행(가족 외),3,1
a001337,46,1,30,6,1.0,4,정보없음,2,7.0,3,6,4,2,3,4,5,5,4,5,전라남도,경기,2인 여행(가족 외),2,1
a018100,11,1,30,8,2.0,2,2.0,6,6.0,2,2,3,1,2,2,1,6,2,6,서울특별시,경기,2인 가족 여행,3,1
a004274,11,2,30,6,2.0,2,2.0,2,5.0,1,2,2,2,1,4,4,2,2,7,서울특별시,경기,2인 가족 여행,2,1
a006096,11,1,30,6,2.0,4,3.0,7,7.0,2,1,1,1,1,5,6,2,6,1,서울특별시,경기,3인 이상 여행(가족 외),1,3
a006548,41,1,20,7,1.0,2,3.0,4,7.0,3,3,3,2,5,3,1,2,3,2,경기도,서울,2인 여행(가족 외),3,1
b013622,41,1,60,6,2.0,3,1.0,4,5.0,2,1,3,3,3,3,3,6,3,5,경기도,강원,3인 이상 여행(가족 외),2,3
a004301,44,1,30,6,1.0,2,3.0,4,5.0,1,1,6,2,1,4,2,3,3,3,충청남도,서울,2인 여행(가족 외),7,1
a013755,41,2,40,6,2.0,4,2.0,1,11.0,2,2,7,7,4,1,1,1,1,1,경기도,서울,3인 이상 여행(가족 외),6,2
a001464,11,2,40,6,2.0,4,3.0,7,12.0,2,2,2,5,5,2,2,5,5,3,서울특별시,경기,자녀 동반 여행,3,3
a000219,11,2,30,7,2.0,3,3.0,6,11.0,3,2,4,3,2,2,6,6,6,6,서울특별시,경기,자녀 동반 여행,2,2
a001857,48,2,20,7,1.0,3,2.0,3,9.0,3,5,6,1,3,3,2,5,6,6,경상남도,서울,나홀로 여행,2,0
a014793,41,2,40,6,2.0,3,11.0,1,6.0,2,1,6,6,6,6,6,6,6,6,경기도,서울,나홀로 여행,7,0
a006467,41,1,40,7,2.0,4,3.0,5,8.0,1,1,2,1,2,1,1,1,2,5,경기도,경기,3대 동반 여행(친척 포함),8,3
a013881,41,1,20,4,1.0,1,12.0,3,7.0,2,1,6,2,2,2,6,3,1,6,경기도,경기,나홀로 여행,1,0
d000562,11,2,20,6,1.0,1,3.0,4,7.0,3,5,1,1,1,1,2,6,7,7,서울특별시,경기,나홀로 여행,2,0
a007403,11,1,50,6,2.0,3,3.0,6,6.0,2,1,2,2,4,4,2,4,2,4,서울특별시,경기,자녀 동반 여행,1,2
a017669,26,2,30,6,2.0,2,3.0,1,6.0,2,2,7,7,7,1,1,1,1,7,부산광역시,서울,나홀로 여행,8,0
a006004,41,1,50,6,2.0,4,3.0,2,6.0,2,2,2,4,3,2,2,5,2,2,경기도,서울,나홀로 여행,1,0
a007344,11,1,50,6,2.0,4,3.0,7,7.0,2,2,4,1,1,1,1,2,1,7,서울특별시,경기,3인 이상 여행(가족 외),2,2
a002612,41,2,40,6,2.0,5,11.0,5,9.0,2,1,3,2,3,2,3,5,3,5,경기도,서울,자녀 동반 여행,8,4
a002497,11,1,40,7,2.0,2,3.0,8,11.0,2,2,2,6,2,1,2,2,4,3,경기도,경기,3인 이상 여행(가족 외),6,3
a000800,11,1,20,6,1.0,2,정보없음,1,1.0,3,4,3,1,1,2,2,6,3,6,서울특별시,경기,2인 여행(가족 외),3,1
a006044,41,2,30,6,2.0,2,3.0,4,7.0,2,1,5,5,4,5,3,3,3,4,경기도,서울,나홀로 여행,1,0
a018143,50,2,30,5,2.0,4,11.0,2,5.0,2,3,1,6,3,2,6,5,6,3,제주특별자치도,서울,나홀로 여행,10,0
a007234,11,2,30,6,1.0,4,3.0,4,10.0,2,1,3,2,5,3,3,6,7,7,서울특별시,경기,2인 여행(가족 외),3,1
c002983,29,1,40,5,2.0,3,2.0,5,8.0,2,2,2,2,2,4,3,4,3,4,광주광역시,경기,자녀 동반 여행,3,2
