AGE_GRP,FAMILY_MEMB,TRAVEL_COMPANIONS_NUM,TRAVEL_TERM,TRAVEL_NUM,companions_per_family,lodging_payment_sum,lodging_payment_count,lodging_store_count,TRAVEL_STATUS_ACCOMPANY_CODE,visit_move_cnt,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,activity_per_day,spending_per_day,activity_to_lodging_ratio,MVMN_NM_CODE,IS_FAILED_TRIP
30.0,4.0,3.0,3.0,4.0,0.75,119000,0,0,5,7.0,83100,5,5,7,6,2.5,101050.0,0.6983134595507601,1,0.0
30.0,5.0,2.0,3.0,2.0,0.4,119000,0,0,5,7.0,52800,4,4,4,2,2.0,85900.0,0.4436937504726851,1,0.0
20.0,1.0,1.0,3.0,4.0,1.0,119000,0,0,2,7.0,155900,8,6,12,4,4.0,137450.0,1.310073024596432,1,0.0
20.0,1.0,1.0,2.0,3.0,1.0,119000,0,0,2,7.0,48900,3,3,8,4,1.5,83950.0,0.4109209166309527,1,1.0
30.0,3.0,0.0,3.0,1.0,0.0,119000,0,0,6,3.0,64500,3,3,4,4,1.5,91750.0,0.5420122519978824,2,0.0
30.0,2.0,1.0,2.0,1.0,0.5,0,1,1,2,7.0,92800,4,4,6,4,2.0,46400.0,92800.0,2,0.0
20.0,4.0,1.0,2.0,2.0,0.25,119000,0,0,2,6.0,53500,3,3,6,4,1.5,86250.0,0.4495760539827396,1,0.0
30.0,3.0,1.0,3.0,2.0,0.3333333333333333,119000,0,0,2,8.0,105000,5,5,8,5,2.5,112000.0,0.8823455265081807,1,0.0
20.0,3.0,0.0,3.0,1.0,0.0,119000,0,0,6,5.0,25800,2,2,6,4,1.0,72400.0,0.2168049007991529,1,0.0
60.0,4.0,1.0,2.0,4.0,0.25,119000,0,0,2,7.0,30000,3,2,9,5,1.5,74500.0,0.2520987218594802,1,0.0
20.0,2.0,1.0,3.0,1.0,0.5,119000,0,0,2,6.0,91000,3,3,7,5,1.5,105000.0,0.7646994563070899,2,0.0
20.0,3.0,1.0,3.0,5.0,0.3333333333333333,119000,0,0,2,9.0,99900,4,4,9,6,2.0,109450.0,0.839488743792069,1,0.0
50.0,2.0,0.0,2.0,1.0,0.0,119000,0,0,6,6.0,149700,6,6,9,5,3.0,134350.0,1.257972622078806,1,1.0
20.0,5.0,0.0,3.0,1.0,0.0,119000,0,0,6,5.0,89900,4,4,7,3,2.0,104450.0,0.7554558365055756,1,0.0
30.0,2.0,0.0,2.0,2.0,0.0,119000,0,0,6,10.0,45800,5,4,9,4,2.5,82400.0,0.3848707153721397,1,0.0
30.0,1.0,1.0,3.0,2.0,1.0,119000,0,0,2,8.0,152500,12,11,13,4,6.0,135750.0,1.2815018361190242,1,0.0
30.0,3.0,1.0,3.0,5.0,0.3333333333333333,119000,0,0,2,6.0,73500,4,4,9,5,2.0,96250.0,0.6176418685557264,2,0.0
20.0,5.0,1.0,2.0,2.0,0.2,119000,0,0,2,6.0,112600,4,4,7,5,2.0,115800.0,0.9462105360459157,2,0.0
20.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,1,8.0,118600,5,5,8,4,2.5,118800.0,0.9966302804178117,1,0.0
40.0,4.0,3.0,2.0,2.0,0.75,119000,0,0,8,6.0,76800,4,4,6,3,2.0,97900.0,0.6453727279602692,2,0.0
20.0,2.0,1.0,3.0,1.0,0.5,119000,0,0,2,6.0,51500,3,3,5,3,1.5,85250.0,0.4327694725254409,1,0.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,1,7.0,295080,7,5,11,4,3.5,207040.0,2.479643028209847,2,0.0
20.0,1.0,1.0,3.0,4.0,1.0,119000,0,0,2,7.0,91500,5,5,14,5,2.5,105250.0,0.7689011016714146,1,1.0
20.0,4.0,0.0,2.0,2.0,0.0,119000,0,0,6,9.0,15200,2,2,7,4,1.0,67100.0,0.1277300190754699,1,0.0
40.0,1.0,0.0,3.0,6.0,0.0,119000,0,0,6,6.0,24050,2,2,8,4,1.0,71525.0,0.2020991420240166,1,1.0
20.0,5.0,0.0,2.0,1.0,0.0,119000,0,0,6,9.0,121700,6,5,9,5,3.0,120350.0,1.0226804816766246,1,0.0
40.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,4.0,291500,4,4,10,6,2.0,205250.0,2.4495592474012824,1,0.0
20.0,2.0,1.0,4.0,2.0,0.5,119000,0,0,2,8.0,100000,4,4,7,5,2.0,109500.0,0.8403290728649339,2,0.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,6.0,56300,4,4,8,4,2.0,87650.0,0.4731052680229577,2,0.0
20.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,10.0,92800,5,5,11,5,2.5,105900.0,0.7798253796186587,1,0.0
30.0,2.0,1.0,2.0,4.0,0.5,119000,0,0,1,11.0,77100,4,4,12,6,2.0,98050.0,0.6478937151788641,1,0.0
20.0,1.0,0.0,3.0,1.0,0.0,119000,0,0,6,4.0,26000,2,2,2,1,1.0,72500.0,0.2184855589448828,1,0.0
20.0,2.0,1.0,2.0,3.0,0.5,119000,0,0,1,6.0,231300,5,5,9,4,2.5,175150.0,1.943681145536592,2,1.0
20.0,3.0,3.0,2.0,1.0,1.0,119000,0,0,7,3.0,59000,3,1,5,3,1.5,89000.0,0.495794152990311,2,0.0
30.0,1.0,2.0,3.0,5.0,2.0,119000,0,0,5,11.0,287560,9,8,11,5,4.5,203280.0,2.416450281930404,1,1.0
20.0,2.0,1.0,3.0,1.0,0.5,119000,0,0,1,18.0,111400,6,6,18,6,3.0,115200.0,0.9361265871715364,2,1.0
20.0,4.0,1.0,1.0,1.0,0.25,119000,0,0,2,4.0,58000,5,3,6,4,2.5,88500.0,0.4873908622616617,2,1.0
20.0,5.0,1.0,2.0,1.0,0.2,119000,0,0,2,11.0,167000,5,5,12,6,2.5,143000.0,1.4033495516844396,1,0.0
20.0,4.0,0.0,3.0,2.0,0.0,119000,0,0,6,9.0,59000,5,5,9,4,2.5,89000.0,0.495794152990311,1,0.0
20.0,1.0,0.0,3.0,1.0,0.0,119000,0,0,6,4.0,112000,2,2,5,4,1.0,115500.0,0.941168561608726,2,0.0
20.0,1.0,1.0,3.0,10.0,1.0,119000,0,0,2,10.0,173800,7,4,11,7,3.5,146400.0,1.460491928639255,1,1.0
20.0,4.0,1.0,1.0,2.0,0.25,119000,0,0,1,8.0,69300,5,5,11,4,2.5,94150.0,0.5823480474953991,1,1.0
20.0,4.0,1.0,3.0,2.0,0.25,119000,0,0,2,7.0,24000,1,1,9,6,0.5,71500.0,0.2016789774875841,2,1.0
20.0,1.0,1.0,3.0,2.0,1.0,119000,0,0,2,12.0,138500,3,3,10,3,1.5,128750.0,1.1638557659179334,1,0.0
20.0,3.0,1.0,4.0,1.0,0.3333333333333333,119000,0,0,2,6.0,87400,3,3,5,4,1.5,103200.0,0.7344476096839523,1,0.0
30.0,4.0,3.0,2.0,1.0,0.75,119000,0,0,8,11.0,149000,5,5,9,3,2.5,134000.0,1.2520903185687515,2,0.0
30.0,1.0,0.0,3.0,1.0,0.0,119000,0,0,6,5.0,21800,3,3,4,3,1.5,70400.0,0.1831917378845556,1,1.0
20.0,5.0,2.0,2.0,3.0,0.4,119000,0,0,5,5.0,33900,3,3,7,4,1.5,76450.0,0.2848715557012126,1,0.0
20.0,1.0,1.0,3.0,2.0,1.0,119000,0,0,2,7.0,85600,3,3,5,3,1.5,102300.0,0.7193216863723835,1,0.0
20.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,8.0,90700,4,4,9,5,2.0,104850.0,0.7621784690884951,2,1.0
20.0,3.0,0.0,3.0,2.0,0.0,119000,0,0,6,6.0,25400,3,3,6,5,1.5,72200.0,0.2134435845076932,1,0.0
20.0,4.0,1.0,1.0,1.0,0.25,119000,0,0,2,7.0,110500,3,3,6,4,1.5,114750.0,0.928563625515752,2,0.0
20.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,7.0,101800,6,6,8,3,3.0,110400.0,0.8554549961765027,2,0.0
20.0,3.0,3.0,4.0,2.0,1.0,119000,0,0,5,12.0,106500,2,2,8,3,1.0,112750.0,0.8949504626011546,1,0.0
20.0,6.0,0.0,3.0,3.0,0.0,119000,0,0,6,6.0,12110,2,2,6,4,1.0,65555.0,0.1017638507239434,2,0.0
20.0,1.0,1.0,3.0,5.0,1.0,119000,0,0,2,7.0,58000,4,4,5,3,2.0,88500.0,0.4873908622616617,1,0.0
20.0,1.0,1.0,3.0,4.0,1.0,119000,0,0,2,6.0,150100,5,5,7,4,2.5,134550.0,1.2613339383702658,1,0.0
20.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,5.0,58500,4,3,5,3,2.0,88750.0,0.4915925076259863,1,1.0
20.0,5.0,1.0,3.0,2.0,0.2,119000,0,0,2,5.0,88500,5,4,9,5,2.5,103750.0,0.7436912294854665,1,1.0
20.0,3.0,0.0,2.0,2.0,0.0,119000,0,0,6,4.0,16320,1,1,4,3,0.5,67660.0,0.1371417046915572,1,0.0
20.0,5.0,1.0,2.0,1.0,0.2,119000,0,0,2,7.0,42900,2,2,5,3,1.0,80950.0,0.3605011722590566,1,0.0
20.0,1.0,1.0,3.0,2.0,1.0,119000,0,0,2,10.0,147200,7,7,11,5,3.5,133100.0,1.2369643952571827,1,0.0
40.0,3.0,0.0,2.0,2.0,0.0,119000,0,0,6,7.0,64400,3,3,7,4,1.5,91700.0,0.5411719229250175,2,1.0
20.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,1,6.0,49700,2,2,9,4,1.0,84350.0,0.4176435492138721,1,0.0
40.0,3.0,2.0,3.0,7.0,0.6666666666666666,119000,0,0,8,5.0,73600,3,3,6,5,1.5,96300.0,0.6184821976285914,2,0.0
20.0,3.0,1.0,3.0,1.0,0.3333333333333333,119000,0,0,2,5.0,27100,2,2,5,2,1.0,73050.0,0.2277291787463971,1,0.0
30.0,2.0,1.0,1.0,1.0,0.5,119000,0,0,1,7.0,222900,6,6,8,4,3.0,170950.0,1.8730935034159373,2,0.0
30.0,4.0,3.0,2.0,2.0,0.75,119000,0,0,5,3.0,56800,3,2,4,4,1.5,87900.0,0.4773069133872825,1,0.0
20.0,1.0,1.0,2.0,2.0,1.0,119000,0,0,2,8.0,51700,4,4,8,5,2.0,85350.0,0.4344501306711708,1,1.0
20.0,4.0,1.0,3.0,2.0,0.25,119000,0,0,2,14.0,91300,5,5,17,7,2.5,105150.0,0.7672204435256846,1,0.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,1,8.0,55600,3,3,7,6,1.5,87300.0,0.4672229645129032,2,0.0
30.0,1.0,1.0,2.0,2.0,1.0,119000,0,0,2,7.0,108400,5,5,8,4,2.5,113700.0,0.9109167149855883,2,1.0
30.0,2.0,0.0,3.0,1.0,0.0,119000,0,0,6,7.0,36200,3,3,7,4,1.5,77600.0,0.304199124377106,1,1.0
20.0,1.0,1.0,3.0,4.0,1.0,119000,0,0,2,5.0,45480,2,2,7,3,1.0,82240.0,0.3821816623389719,1,0.0
20.0,3.0,0.0,3.0,3.0,0.0,119000,0,0,6,5.0,31500,2,2,5,4,1.0,75250.0,0.2647036579524542,2,0.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,8.0,38501,4,3,11,5,2.0,78750.5,0.3235350963437282,1,1.0
60.0,3.0,1.0,2.0,3.0,0.3333333333333333,119000,0,0,2,5.0,42000,1,1,5,3,0.5,80500.0,0.3529382106032722,2,0.0
20.0,2.0,1.0,3.0,3.0,0.5,119000,0,0,2,12.0,93700,5,4,15,5,2.5,106350.0,0.7873883412744431,2,0.0
30.0,2.0,0.0,3.0,6.0,0.0,119000,0,0,6,8.0,77900,5,5,9,5,2.5,98450.0,0.6546163477617836,1,0.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,4.0,100000,4,3,6,3,2.0,109500.0,0.8403290728649339,2,0.0
20.0,4.0,0.0,4.0,1.0,0.0,119000,0,0,6,6.0,96900,4,3,5,3,2.0,107950.0,0.814278871606121,1,1.0
20.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,7.0,118000,4,4,6,4,2.0,118500.0,0.991588305980622,2,0.0
40.0,1.0,5.0,3.0,6.0,5.0,119000,0,0,5,8.0,239000,5,5,6,2,2.5,179000.0,2.008386484147192,2,0.0
30.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,8.0,36000,2,2,9,5,1.0,77500.0,0.3025184662313762,2,1.0
20.0,5.0,1.0,2.0,1.0,0.2,119000,0,0,2,8.0,34800,2,2,7,4,1.0,76900.0,0.292434517356997,1,0.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,6.0,39000,3,3,6,3,1.5,79000.0,0.3277283384173242,2,1.0
20.0,1.0,0.0,3.0,2.0,0.0,119000,0,0,6,8.0,70500,6,5,6,3,3.0,94750.0,0.5924319963697784,1,1.0
30.0,4.0,3.0,2.0,2.0,0.75,119000,0,0,8,7.0,237300,7,5,7,3,3.5,178150.0,1.994100889908488,2,0.0
30.0,3.0,0.0,1.0,1.0,0.0,119000,0,0,6,8.0,163000,2,2,6,2,1.0,141000.0,1.3697363887698422,1,0.0
20.0,4.0,1.0,3.0,5.0,0.25,119000,0,0,2,12.0,188500,6,6,11,6,3.0,153750.0,1.5840203023504005,1,0.0
30.0,1.0,1.0,3.0,3.0,1.0,119000,0,0,2,4.0,67400,3,2,6,4,1.5,93200.0,0.5663817951109654,2,0.0
40.0,5.0,3.0,2.0,4.0,0.6,119000,0,0,8,7.0,699600,8,7,11,5,4.0,409300.0,5.878942193763078,2,0.0
30.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,13.0,28200,2,2,21,6,1.0,73600.0,0.2369727985479113,1,0.0
40.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,5.0,65000,2,2,4,3,1.0,92000.0,0.546213897362207,2,0.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,10.0,49350,5,5,10,6,2.5,84175.0,0.4147023974588449,2,0.0
30.0,1.0,3.0,3.0,3.0,3.0,119000,0,0,5,6.0,108500,3,3,7,5,1.5,113750.0,0.9117570440584531,1,0.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,8.0,111500,5,5,8,5,2.5,115250.0,0.9369669162444012,2,1.0
20.0,3.0,1.0,3.0,2.0,0.3333333333333333,119000,0,0,2,4.0,58400,4,2,4,3,2.0,88700.0,0.4907521785531214,2,0.0
20.0,5.0,0.0,2.0,1.0,0.0,119000,0,0,6,7.0,80400,3,3,6,4,1.5,99700.0,0.6756245745834069,1,1.0
20.0,4.0,1.0,3.0,1.0,0.25,119000,0,0,2,10.0,51000,2,2,8,5,1.0,85000.0,0.4285678271611163,1,0.0
20.0,1.0,1.0,3.0,3.0,1.0,119000,0,0,2,6.0,97500,4,4,8,4,2.0,108250.0,0.8193208460433106,1,0.0
40.0,1.0,1.0,3.0,6.0,1.0,119000,0,0,2,6.0,735000,2,2,4,4,1.0,427000.0,6.176418685557264,2,0.0
20.0,6.0,1.0,2.0,3.0,0.1666666666666666,119000,0,0,2,6.0,175600,4,4,10,5,2.0,147300.0,1.4756178519508238,2,0.0
20.0,1.0,1.0,2.0,2.0,1.0,119000,0,0,2,10.0,166000,7,6,15,5,3.5,142500.0,1.3949462609557903,2,0.0
30.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,8,4.0,317910,3,3,5,4,1.5,218455.0,2.6714901555449115,2,0.0
20.0,2.0,1.0,2.0,10.0,0.5,0,1,1,2,9.0,132800,7,6,13,7,3.5,66400.0,132800.0,1,0.0
20.0,4.0,0.0,3.0,3.0,0.0,119000,0,0,6,15.0,74500,4,4,18,5,2.0,96750.0,0.6260451592843758,1,0.0
60.0,4.0,1.0,3.0,2.0,0.25,119000,0,0,8,5.0,210500,5,4,7,5,2.5,164750.0,1.768892698380686,1,0.0
20.0,1.0,0.0,3.0,3.0,0.0,119000,0,0,6,9.0,36000,3,3,7,5,1.5,77500.0,0.3025184662313762,1,0.0
20.0,4.0,1.0,3.0,4.0,0.25,119000,0,0,2,10.0,48400,4,4,9,3,2.0,83700.0,0.406719271266628,1,0.0
30.0,3.0,3.0,2.0,1.0,1.0,119000,0,0,8,4.0,25500,4,2,6,5,2.0,72250.0,0.2142839135805581,2,1.0
60.0,4.0,1.0,4.0,1.0,0.25,119000,0,0,2,6.0,41500,4,4,11,6,2.0,80250.0,0.3487365652389476,1,1.0
50.0,6.0,5.0,2.0,1.0,0.8333333333333334,0,1,1,5,3.0,72500,4,2,7,5,2.0,36250.0,72500.0,2,0.0
20.0,3.0,1.0,2.0,8.0,0.3333333333333333,119000,0,0,2,11.0,136200,7,7,9,5,3.5,127600.0,1.14452819724204,1,0.0
40.0,1.0,2.0,3.0,3.0,2.0,119000,0,0,5,6.0,175800,3,3,7,3,1.5,147400.0,1.477298510096554,1,1.0
20.0,5.0,1.0,4.0,5.0,0.2,119000,0,0,2,9.0,33800,4,4,8,4,2.0,76400.0,0.2840312266283477,1,0.0
20.0,3.0,1.0,2.0,3.0,0.3333333333333333,119000,0,0,2,8.0,116200,4,4,6,4,2.0,117600.0,0.9764623826690532,1,1.0
40.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,1,6.0,83700,3,3,4,3,1.5,101350.0,0.7033554339879496,1,0.0
20.0,4.0,1.0,3.0,3.0,0.25,119000,0,0,2,5.0,76200,3,3,3,2,1.5,97600.0,0.6403307535230797,1,0.0
20.0,1.0,1.0,3.0,2.0,1.0,119000,0,0,2,10.0,39900,3,3,10,5,1.5,79450.0,0.3352913000731086,2,1.0
20.0,3.0,0.0,2.0,4.0,0.0,119000,0,0,6,9.0,115400,7,7,13,4,3.5,117200.0,0.9697397500861338,1,0.0
20.0,4.0,1.0,3.0,2.0,0.25,119000,0,0,2,3.0,97450,5,4,7,4,2.5,108225.0,0.8189006815068781,2,0.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,7.0,12500,1,1,7,5,0.5,65750.0,0.1050411341081167,2,0.0
20.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,10.0,14100,4,3,13,6,2.0,66550.0,0.1184863992739556,1,0.0
20.0,3.0,1.0,2.0,3.0,0.3333333333333333,119000,0,0,1,4.0,624800,8,7,6,5,4.0,371900.0,5.250376047260107,2,1.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,7.0,145500,7,7,10,5,3.5,132250.0,1.2226788010184788,2,0.0
20.0,2.0,1.0,3.0,3.0,0.5,119000,0,0,2,7.0,147900,8,8,11,4,4.0,133450.0,1.2428466987672373,1,1.0
30.0,2.0,1.0,2.0,2.0,0.5,119000,0,0,2,6.0,47800,2,2,5,4,1.0,83400.0,0.4016772968294384,2,0.0
20.0,3.0,1.0,3.0,4.0,0.3333333333333333,119000,0,0,2,5.0,119600,3,3,7,5,1.5,119300.0,1.0050335711464609,1,0.0
20.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,2,8.0,76000,4,4,6,2,2.0,97500.0,0.6386500953773497,2,0.0
20.0,1.0,1.0,2.0,2.0,1.0,119000,0,0,2,7.0,237200,6,6,6,3,3.0,178100.0,1.9932605608356235,1,0.0
20.0,2.0,1.0,3.0,1.0,0.5,119000,0,0,2,5.0,78500,2,2,3,3,1.0,98750.0,0.6596583221989731,1,1.0
20.0,4.0,1.0,3.0,3.0,0.25,119000,0,0,2,6.0,49000,6,6,10,4,3.0,84000.0,0.4117612457038176,1,1.0
20.0,4.0,2.0,3.0,4.0,0.5,119000,0,0,5,6.0,122400,6,5,7,4,3.0,120700.0,1.0285627851866792,1,1.0
20.0,4.0,0.0,3.0,4.0,0.0,119000,0,0,6,7.0,118400,7,7,13,5,3.5,118700.0,0.9949496222720816,1,0.0
40.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,7.0,39300,3,3,7,4,1.5,79150.0,0.330249325635919,2,0.0
20.0,4.0,1.0,3.0,15.0,0.25,119000,0,0,2,10.0,83600,5,5,11,5,2.5,101300.0,0.7025151049150847,1,1.0
30.0,1.0,0.0,3.0,6.0,0.0,119000,0,0,6,8.0,84000,0,0,9,4,0.0,101500.0,0.7058764212065445,2,1.0
30.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,11.0,41200,4,4,11,6,2.0,80100.0,0.3462155780203527,2,0.0
60.0,3.0,1.0,3.0,6.0,0.3333333333333333,119000,0,0,1,7.0,70000,2,2,5,4,1.0,94500.0,0.5882303510054537,2,0.0
20.0,4.0,0.0,2.0,4.0,0.0,119000,0,0,6,10.0,40000,3,3,10,4,1.5,79500.0,0.3361316291459735,1,0.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,7.0,80300,4,4,8,4,2.0,99650.0,0.674784245510542,2,0.0
20.0,4.0,2.0,4.0,12.0,0.5,119000,0,0,5,4.0,86100,2,2,4,3,1.0,102550.0,0.7235233317367081,1,1.0
40.0,2.0,0.0,4.0,15.0,0.0,119000,0,0,6,9.0,276910,7,5,11,5,3.5,197955.0,2.3269552356702885,2,1.0
20.0,1.0,1.0,2.0,34.0,1.0,119000,0,0,2,6.0,90800,5,5,7,4,2.5,104900.0,0.76301879816136,2,1.0
20.0,4.0,1.0,3.0,5.0,0.25,119000,0,0,2,10.0,32100,4,4,12,5,2.0,75550.0,0.2697456323896438,1,0.0
30.0,2.0,1.0,3.0,2.0,0.5,119000,0,0,1,6.0,63900,4,4,9,4,2.0,91450.0,0.5369702775606928,1,0.0
20.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,2,6.0,73000,4,4,12,5,2.0,96000.0,0.6134402231914018,2,0.0
20.0,3.0,1.0,3.0,6.0,0.3333333333333333,119000,0,0,2,5.0,50100,4,4,3,1,2.0,84550.0,0.4210048655053319,2,0.0
20.0,4.0,2.0,3.0,1.0,0.5,119000,0,0,5,3.0,55000,1,1,1,1,0.5,87000.0,0.4621809900757136,2,0.0
20.0,4.0,1.0,3.0,6.0,0.25,119000,0,0,2,5.0,278600,5,4,6,3,2.5,198800.0,2.3411567970017058,2,0.0
20.0,4.0,1.0,2.0,1.0,0.25,21000,1,1,2,7.0,71100,2,2,8,4,1.0,46050.0,3.3855530689014808,2,0.0
30.0,5.0,4.0,2.0,2.0,0.8,119000,0,0,5,4.0,140200,6,6,6,5,3.0,129600.0,1.1781413601566373,2,0.0
20.0,3.0,1.0,3.0,5.0,0.3333333333333333,119000,0,0,2,12.0,55000,5,5,12,7,2.5,87000.0,0.4621809900757136,1,0.0
40.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,2,5.0,66200,2,2,6,3,1.0,92600.0,0.5562978462365863,2,0.0
30.0,2.0,1.0,3.0,4.0,0.5,119000,0,0,1,6.0,72000,2,2,3,3,1.0,95500.0,0.6050369324627524,2,0.0
30.0,3.0,1.0,3.0,4.0,0.3333333333333333,119000,0,0,2,7.0,173000,4,4,7,4,2.0,146000.0,1.4537692960563358,2,0.0
20.0,5.0,1.0,3.0,6.0,0.2,119000,0,0,2,4.0,88000,5,4,8,3,2.5,103500.0,0.7394895841211419,1,1.0
20.0,1.0,1.0,3.0,3.0,1.0,119000,0,0,2,6.0,69300,4,4,4,2,2.0,94150.0,0.5823480474953991,1,0.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,5.0,30500,3,3,6,5,1.5,74750.0,0.2563003672238048,2,0.0
20.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,4.0,98500,4,4,5,3,2.0,108750.0,0.8277241367719599,2,0.0
40.0,4.0,1.0,4.0,1.0,0.25,119000,0,0,1,7.0,30600,4,4,8,5,2.0,74800.0,0.2571406962966698,1,0.0
20.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,2,7.0,91500,5,5,7,3,2.5,105250.0,0.7689011016714146,1,1.0
20.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,1,9.0,64100,5,5,9,5,2.5,91550.0,0.5386509357064226,1,0.0
40.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,8.0,19900,3,3,6,5,1.5,69450.0,0.1672254855001218,1,0.0
40.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,7.0,66600,7,5,9,4,3.5,92800.0,0.5596591625280459,2,0.0
30.0,2.0,1.0,3.0,5.0,0.5,119000,0,0,1,5.0,45500,2,2,9,5,1.0,82250.0,0.3823497281535449,2,0.0
20.0,1.0,0.0,3.0,4.0,0.0,119000,0,0,6,7.0,56000,2,2,5,4,1.0,87500.0,0.470584280804363,1,1.0
60.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,6.0,128000,3,3,6,4,1.5,123500.0,1.0756212132671157,2,0.0
20.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,9.0,133100,6,6,11,4,3.0,126050.0,1.118477995983227,1,0.0
20.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,4.0,50100,2,2,5,4,1.0,84550.0,0.4210048655053319,3,0.0
60.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,5.0,25600,2,2,5,3,1.0,72300.0,0.2151242426534231,3,0.0
20.0,3.0,2.0,3.0,5.0,0.6666666666666666,119000,0,0,7,6.0,98000,6,5,8,5,3.0,108500.0,0.8235224914076352,3,0.0
40.0,2.0,1.0,3.0,4.0,0.5,119000,0,0,1,5.0,94675,3,3,8,4,1.5,106837.5,0.7955815497348762,3,0.0
30.0,3.0,3.0,3.0,2.0,1.0,119000,0,0,5,5.0,300700,3,3,3,2,1.5,209850.0,2.5268695221048563,3,1.0
30.0,1.0,0.0,3.0,10.0,0.0,119000,0,0,6,9.0,47000,3,3,7,5,1.5,83000.0,0.3949546642465189,3,1.0
40.0,3.0,2.0,2.0,2.0,0.6666666666666666,119000,0,0,8,7.0,33800,3,3,13,6,1.5,76400.0,0.2840312266283477,3,0.0
40.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,12.0,23000,3,3,9,4,1.5,71000.0,0.1932756867589348,3,0.0
20.0,3.0,0.0,2.0,2.0,0.0,119000,0,0,6,9.0,99600,7,7,11,4,3.5,109300.0,0.8369677565734742,3,0.0
20.0,4.0,1.0,3.0,2.0,0.25,119000,0,0,2,13.0,78400,5,4,13,5,2.5,98700.0,0.6588179931261082,3,0.0
50.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,6.0,53500,3,3,5,4,1.5,86250.0,0.4495760539827396,3,0.0
20.0,4.0,1.0,2.0,2.0,0.25,119000,0,0,2,12.0,22500,3,3,10,4,1.5,70750.0,0.1890740413946101,3,0.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,5.0,52500,3,3,7,4,1.5,85750.0,0.4411727632540903,3,1.0
60.0,2.0,1.0,1.0,3.0,0.5,119000,0,0,1,8.0,67800,4,4,7,4,2.0,93400.0,0.5697431114024252,3,0.0
20.0,4.0,2.0,3.0,4.0,0.5,119000,0,0,7,7.0,138030,7,7,7,5,3.5,128515.0,1.1599062192754683,3,0.0
30.0,3.0,2.0,1.0,1.0,0.6666666666666666,119000,0,0,8,4.0,24500,1,1,5,3,0.5,71750.0,0.2058806228519088,3,0.0
30.0,3.0,2.0,3.0,10.0,0.6666666666666666,119000,0,0,7,5.0,52000,2,2,4,3,1.0,85500.0,0.4369711178897656,3,0.0
60.0,2.0,3.0,3.0,1.0,1.5,119000,0,0,3,7.0,52200,2,2,5,3,1.0,85600.0,0.4386517760354955,3,0.0
20.0,1.0,0.0,3.0,5.0,0.0,119000,0,0,6,4.0,79800,1,1,3,3,0.5,99400.0,0.6705826001462173,3,0.0
