TRAVEL_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_MISSION_CHECK,TRAVEL_LENGTH,SEASON_Fall,SEASON_Summer,SEASON_nan,WEEKEND_RATIO,SEASON_Spring,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,IS_FAILED_TRIP,visit_trip_days,visit_move_cnt,AVG_ACTIVITIES_PER_DAY,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM
e_e000445,21;22;24;25;8,2023-05-19,2023-05-21,자가용,25;22;21,3,False,False,False,0.6666666666666666,True,272290,4,4,8,4,124000,1,1,0.0,3.0,7.0,2.6666666666666665,11.0,남,30.0,7.0,2.0,2.0,2.0,5.0,8.0,3.0,3.0,2인 가족 여행,1.0
e_e000447,1;2;3;4;6;8;9;10;11;12;13;21;22;23;24;26;27,2023-05-20,2023-05-21,자가용,8;24;22,2,False,False,False,1.0,True,91200,2,2,4,3,119000,0,0,1.0,2.0,5.0,2.0,11.0,여,30.0,6.0,2.0,4.0,11.0,1.0,6.0,3.0,1.0,자녀 동반 여행,3.0
e_e000448,22;3;5,2023-05-27,2023-05-29,자가용,6;3;22,3,False,False,False,0.6666666666666666,True,255470,8,7,15,7,0,1,1,0.0,3.0,14.0,5.0,41.0,남,30.0,6.0,2.0,3.0,2.0,5.0,5.0,2.0,4.0,자녀 동반 여행,2.0
e_e000450,1;2,2023-05-20,2023-05-21,대중교통 등,1;2;4,2,False,False,False,1.0,True,59800,3,3,8,5,119000,0,0,0.0,2.0,7.0,4.0,41.0,여,20.0,7.0,1.0,2.0,2.0,4.0,7.0,1.0,2.0,나홀로 여행,0.0
e_e000451,2;23;5;9,2023-05-28,2023-05-31,자가용,1;2;3,4,False,False,False,0.25,True,83000,2,2,6,3,75000,1,1,1.0,4.0,8.0,1.5,11.0,남,40.0,6.0,1.0,4.0,3.0,3.0,6.0,2.0,2.0,3인 이상 여행(가족 외),2.0
e_e000453,11;26;3;4;6,2023-06-03,2023-06-07,대중교통 등,3;4;2,5,False,True,False,0.4,False,594800,23,21,45,6,361490,1,1,1.0,5.0,36.0,9.0,47.0,남,30.0,7.0,2.0,3.0,2.0,7.0,11.0,2.0,2.0,자녀 동반 여행,2.0
e_e000454,21;22;24;26;27,2023-05-20,2023-05-21,자가용,3;11;24,2,False,False,False,1.0,True,31000,1,1,4,2,119000,0,0,0.0,2.0,6.0,2.0,11.0,여,30.0,6.0,2.0,4.0,3.0,6.0,7.0,2.0,1.0,자녀 동반 여행,3.0
e_e000460,1;4;5;6;9,2023-05-15,2023-05-17,대중교통 등,23;21;22,3,False,False,False,0.0,True,216000,6,6,16,5,387200,1,1,0.0,3.0,12.0,5.333333333333333,41.0,여,40.0,6.0,2.0,3.0,1.0,4.0,12.0,2.0,1.0,3인 이상 여행(가족 외),2.0
e_e000466,2;8,2023-05-28,2023-05-30,자가용,8;11;21,3,False,False,False,0.3333333333333333,True,142200,2,2,3,2,157731,1,1,0.0,3.0,5.0,1.0,11.0,여,30.0,6.0,2.0,4.0,3.0,5.0,8.0,3.0,4.0,자녀 동반 여행,3.0
e_e000469,1;11;22;7;8,2023-05-20,2023-05-22,자가용,21;23;24,3,False,False,False,0.6666666666666666,True,291140,1,1,9,6,450000,1,1,0.0,3.0,6.0,3.0,11.0,여,20.0,6.0,1.0,4.0,12.0,2.0,12.0,2.0,1.0,3인 이상 여행(가족 외),20.0
e_e000472,1;4;7;23;22,2023-06-02,2023-06-06,대중교통 등,1;4;7,5,False,True,False,0.4,False,403800,12,12,23,6,74000,2,1,0.0,5.0,21.0,4.6,29.0,남,20.0,4.0,1.0,4.0,12.0,2.0,8.0,2.0,1.0,나홀로 여행,0.0
e_e000473,1;22;26;27;4,2023-05-20,2023-05-22,대중교통 등,27;22;4,3,False,False,False,0.6666666666666666,True,26600,3,3,14,6,119000,0,0,0.0,3.0,16.0,4.666666666666667,27.0,남,30.0,6.0,2.0,3.0,6.0,3.0,3.0,2.0,1.0,자녀 동반 여행,2.0
e_e000474,1;23;27;28,2023-05-26,2023-05-29,자가용,1;23;9,4,False,False,False,0.5,True,213700,6,5,11,5,205000,2,2,0.0,4.0,8.0,2.75,47.0,남,30.0,4.0,1.0,3.0,9.0,5.0,7.0,3.0,3.0,나홀로 여행,0.0
e_e000477,1;21;22;8;9,2023-05-27,2023-05-30,자가용,8;21;24,4,False,False,False,0.5,True,64070,8,8,12,3,115000,1,1,1.0,4.0,14.0,3.0,11.0,여,20.0,6.0,1.0,1.0,2.0,5.0,7.0,2.0,3.0,2인 여행(가족 외),1.0
e_e000479,4,2023-05-26,2023-05-28,자가용,4;11;7,3,False,False,False,0.6666666666666666,True,193150,8,7,10,4,119000,0,0,0.0,3.0,10.0,3.3333333333333335,44.0,남,50.0,5.0,2.0,3.0,7.0,5.0,6.0,3.0,3.0,3인 이상 여행(가족 외),2.0
e_e000480,22;27;28;5,2023-05-19,2023-05-20,자가용,28;5;27,2,False,False,False,0.5,True,42000,1,1,3,2,119000,0,0,1.0,2.0,4.0,1.5,41.0,여,50.0,6.0,2.0,4.0,2.0,5.0,11.0,3.0,5.0,3인 이상 여행(가족 외),3.0
e_e000481,1;2;22;6,2023-05-28,2023-05-29,대중교통 등,6;1;22,2,False,False,False,0.5,True,127800,4,4,8,5,119000,0,0,1.0,2.0,9.0,4.0,41.0,여,20.0,6.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,나홀로 여행,0.0
e_e000482,1;23,2023-05-19,2023-05-22,대중교통 등,1;23;22,4,False,False,False,0.5,True,505500,13,13,20,5,335104,1,1,0.0,4.0,17.0,5.0,41.0,남,30.0,7.0,1.0,1.0,3.0,5.0,7.0,3.0,3.0,2인 여행(가족 외),1.0
e_e000483,10;2;22,2023-05-27,2023-05-30,자가용,22;2;5,4,False,False,False,0.5,True,87500,1,1,7,4,980000,1,1,1.0,4.0,5.0,1.75,41.0,여,60.0,5.0,2.0,4.0,11.0,1.0,5.0,4.0,5.0,3대 동반 여행(친척 포함),7.0
e_e000486,1;2;27;4;6,2023-05-15,2023-05-16,대중교통 등,1;4;2,2,False,False,False,0.0,True,10500,1,1,4,4,119000,0,0,1.0,2.0,4.0,2.0,41.0,남,20.0,6.0,1.0,2.0,2.0,6.0,7.0,3.0,3.0,나홀로 여행,0.0
e_e000490,22;26;27;6,2023-06-02,2023-06-04,대중교통 등,6;26;27,3,False,True,False,0.6666666666666666,False,126100,11,11,15,5,71400,1,1,0.0,3.0,15.0,5.0,41.0,여,30.0,6.0,1.0,1.0,2.0,3.0,7.0,3.0,4.0,나홀로 여행,0.0
e_e000491,12;21;22;24;8,2023-05-27,2023-05-29,자가용,8;12;21,3,False,False,False,0.6666666666666666,True,86680,3,3,9,4,139000,1,1,0.0,3.0,8.0,3.0,41.0,남,40.0,5.0,1.0,3.0,2.0,4.0,6.0,2.0,3.0,3인 이상 여행(가족 외),2.0
e_e000492,1;4;10;26;22,2023-05-29,2023-05-30,자가용,10;1;4,2,False,False,False,0.0,True,92700,3,3,7,5,119000,0,0,1.0,2.0,5.0,3.5,28.0,남,50.0,6.0,2.0,3.0,1.0,10.0,12.0,3.0,2.0,3인 이상 여행(가족 외),2.0
e_e000496,1;2;22;23;4,2023-05-16,2023-05-18,자가용,23;2;22,3,False,False,False,0.0,True,233600,8,7,7,4,229740,1,1,0.0,3.0,11.0,2.3333333333333335,41.0,남,20.0,4.0,1.0,2.0,1.0,4.0,11.0,2.0,2.0,2인 여행(가족 외),1.0
e_e000500,21;22;24;26;27,2023-06-03,2023-06-06,자가용,24;22;26,4,False,True,False,0.5,False,115880,8,7,17,6,380000,1,1,0.0,4.0,10.0,4.25,11.0,여,40.0,6.0,2.0,4.0,3.0,3.0,8.0,2.0,2.0,자녀 동반 여행,3.0
e_e000504,21;27;28,2023-05-20,2023-05-21,대중교통 등,28;27;21,2,False,False,False,1.0,True,52100,4,4,9,4,119000,0,0,0.0,2.0,5.0,4.5,41.0,여,30.0,6.0,1.0,3.0,3.0,5.0,8.0,3.0,5.0,나홀로 여행,0.0
e_e000505,22;3;4,2023-05-18,2023-05-19,자가용,3;22;4,2,False,False,False,0.0,True,22900,3,3,11,4,119000,0,0,1.0,2.0,8.0,5.5,11.0,남,40.0,6.0,2.0,5.0,2.0,7.0,7.0,3.0,3.0,나홀로 여행,0.0
e_e000507,1;4,2023-05-20,2023-05-21,자가용,3;4;22,2,False,False,False,1.0,True,255300,8,8,18,4,119000,0,0,0.0,2.0,10.0,9.0,41.0,남,40.0,5.0,2.0,2.0,3.0,4.0,9.0,2.0,1.0,3인 이상 여행(가족 외),3.0
e_e000509,23;3;1;9;6;26,2023-05-19,2023-05-22,대중교통 등,6;23;1,4,False,False,False,0.5,True,498800,8,6,17,6,91976,1,1,0.0,4.0,18.0,4.25,29.0,남,20.0,6.0,1.0,4.0,2.0,4.0,8.0,2.0,1.0,2인 여행(가족 외),1.0
e_e000510,13;21;22;26;3,2023-05-29,2023-05-30,대중교통 등,3;13;21,2,False,False,False,0.0,True,60800,5,5,11,6,119000,0,0,0.0,2.0,6.0,5.5,11.0,여,60.0,6.0,2.0,4.0,13.0,3.0,11.0,3.0,6.0,2인 여행(가족 외),1.0
e_e000514,11;2;6,2023-06-03,2023-06-04,자가용,11;2;6,2,False,True,False,1.0,False,48000,2,2,4,4,119000,0,0,0.0,2.0,3.0,2.0,41.0,남,60.0,5.0,2.0,5.0,8.0,3.0,5.0,3.0,6.0,3대 동반 여행(친척 포함),4.0
e_e000521,1;2;22;26,2023-05-23,2023-05-24,자가용,22;24;26,2,False,False,False,0.0,True,84000,0,0,8,3,119000,0,0,0.0,2.0,8.0,4.0,41.0,남,40.0,6.0,2.0,2.0,4.0,5.0,7.0,3.0,5.0,나홀로 여행,0.0
e_e000523,11;2;22;6;9,2023-06-10,2023-06-11,자가용,2;22;26,2,False,True,False,1.0,False,89700,2,2,2,2,119000,0,0,1.0,2.0,4.0,1.0,11.0,남,40.0,6.0,2.0,4.0,2.0,7.0,8.0,2.0,2.0,자녀 동반 여행,3.0
e_e000524,2;11;22,2023-05-16,2023-05-17,자가용,2;11;22,2,False,False,False,0.0,True,51750,4,1,7,3,119000,0,0,0.0,2.0,4.0,3.5,41.0,여,40.0,6.0,2.0,3.0,11.0,1.0,4.0,1.0,1.0,2인 여행(가족 외),1.0
e_e000525,10;21;22;24;26,2023-05-25,2023-05-26,자가용,22;24;26,2,False,False,False,0.0,True,91000,3,3,5,4,119000,0,0,0.0,2.0,5.0,2.5,41.0,남,40.0,6.0,2.0,3.0,3.0,12.0,12.0,1.0,1.0,3인 이상 여행(가족 외),2.0
e_e000526,1;4;5;6;7,2023-05-16,2023-05-18,대중교통 등,6;4;5,3,False,False,False,0.0,True,48600,8,8,18,6,25000,1,1,0.0,3.0,11.0,6.0,44.0,여,20.0,6.0,1.0,5.0,12.0,1.0,8.0,2.0,1.0,나홀로 여행,0.0
e_e000531,25;2;22,2023-05-27,2023-05-29,자가용,25;22;24,3,False,False,False,0.6666666666666666,True,37000,1,1,7,3,185000,1,1,1.0,3.0,6.0,2.3333333333333335,11.0,여,20.0,5.0,1.0,5.0,3.0,4.0,10.0,2.0,1.0,2인 여행(가족 외),1.0
e_e000533,21;22;26,2023-06-03,2023-06-04,자가용,21;6;8,2,False,True,False,1.0,False,172000,3,3,10,4,119000,0,0,0.0,2.0,6.0,5.0,11.0,남,60.0,6.0,2.0,4.0,3.0,5.0,11.0,3.0,6.0,3인 이상 여행(가족 외),2.0
e_e000535,1;22,2023-05-27,2023-05-30,대중교통 등,1;24;22,4,False,False,False,0.5,True,30900,3,3,6,4,119000,0,0,0.0,4.0,7.0,1.5,46.0,여,20.0,4.0,1.0,2.0,12.0,2.0,3.0,4.0,1.0,2인 여행(가족 외),1.0
e_e000536,1;2;5;9;11;21;22;26,2023-05-19,2023-05-22,자가용,1;21;4,4,False,False,False,0.5,True,180800,9,9,13,4,119000,0,0,0.0,4.0,11.0,3.25,41.0,남,40.0,6.0,2.0,4.0,3.0,7.0,8.0,2.0,1.0,나홀로 여행,0.0
e_e000540,2;23,2023-06-01,2023-06-03,자가용,23;2;22,3,False,True,False,0.3333333333333333,False,27900,2,2,7,4,147870,1,1,1.0,3.0,8.0,2.3333333333333335,41.0,여,40.0,5.0,2.0,3.0,5.0,1.0,4.0,2.0,1.0,3인 이상 여행(가족 외),2.0
e_e000541,11;22;3;4;6,2023-05-20,2023-05-21,자가용,3;11;22,2,False,False,False,1.0,True,64700,6,5,7,3,119000,0,0,1.0,2.0,7.0,3.5,11.0,여,40.0,6.0,2.0,3.0,4.0,1.0,12.0,2.0,1.0,3인 이상 여행(가족 외),2.0
e_e000544,11;22;9,2023-05-21,2023-05-22,대중교통 등,9;11;1,2,False,False,False,0.5,True,13300,1,1,8,5,119000,0,0,0.0,2.0,5.0,4.0,41.0,여,40.0,5.0,2.0,4.0,4.0,4.0,8.0,2.0,3.0,2인 여행(가족 외),1.0
e_e000546,1;2;3;7;6;4;10;22;24;26,2023-05-26,2023-05-30,대중교통 등,1;4;24,5,False,False,False,0.4,True,316450,8,7,7,2,119000,0,0,0.0,5.0,12.0,1.4,41.0,남,20.0,6.0,1.0,4.0,12.0,2.0,12.0,3.0,1.0,나홀로 여행,0.0
e_e000547,2;22;5,2023-06-09,2023-06-11,자가용,2;24;11,3,False,True,False,0.6666666666666666,False,89450,3,3,4,3,10000,1,1,0.0,3.0,5.0,1.3333333333333333,41.0,남,30.0,6.0,2.0,4.0,3.0,5.0,9.0,2.0,1.0,자녀 동반 여행,3.0
e_e000548,5;27,2023-05-26,2023-05-28,자가용,5;11;27,3,False,False,False,0.6666666666666666,True,316000,8,8,11,4,476000,2,2,0.0,3.0,8.0,3.6666666666666665,43.0,남,40.0,7.0,2.0,3.0,2.0,5.0,8.0,3.0,4.0,자녀 동반 여행,2.0
e_e000550,1;12;21;3;4,2023-05-27,2023-05-28,대중교통 등,3;12;28,2,False,False,False,1.0,True,51900,3,3,5,4,119000,0,0,1.0,2.0,6.0,2.5,41.0,여,30.0,6.0,1.0,4.0,3.0,4.0,9.0,3.0,5.0,나홀로 여행,0.0
e_e000552,22;27;3;6,2023-05-25,2023-05-26,자가용,3;6;26,2,False,False,False,0.0,True,52900,2,2,4,3,119000,0,0,1.0,2.0,6.0,2.0,11.0,여,40.0,6.0,2.0,4.0,11.0,2.0,10.0,3.0,2.0,2인 가족 여행,1.0
e_e000556,21;22;26;4;6,2023-06-06,2023-06-07,자가용,21;24;22,2,False,True,False,0.0,False,113000,2,2,5,3,119000,0,0,1.0,2.0,4.0,2.5,11.0,남,30.0,6.0,1.0,3.0,3.0,6.0,11.0,3.0,5.0,부모 동반 여행,2.0
e_e000557,2;22;5,2023-05-29,2023-05-30,자가용,6;22;3,2,False,False,False,0.0,True,63000,2,2,5,4,119000,0,0,0.0,2.0,5.0,2.5,41.0,남,50.0,6.0,2.0,3.0,2.0,5.0,8.0,3.0,5.0,3인 이상 여행(가족 외),2.0
e_e000560,8,2023-05-20,2023-05-22,자가용,8;9;22,3,False,False,False,0.6666666666666666,True,34800,2,2,8,5,15000,1,1,1.0,3.0,6.0,2.6666666666666665,11.0,여,30.0,6.0,1.0,3.0,2.0,6.0,12.0,2.0,3.0,2인 가족 여행,1.0
e_e000561,1;21;3;4;6,2023-05-20,2023-05-23,자가용,1;22;21,4,False,False,False,0.5,True,2469500,19,18,24,6,0,1,1,0.0,4.0,24.0,6.0,41.0,남,50.0,4.0,2.0,4.0,7.0,6.0,9.0,3.0,2.0,나홀로 여행,0.0
e_e000563,1;22;26;4;7,2023-05-28,2023-05-30,대중교통 등,7;22;4,3,False,False,False,0.3333333333333333,True,287890,11,10,19,5,126740,1,1,0.0,3.0,15.0,6.333333333333333,30.0,여,20.0,5.0,2.0,2.0,2.0,5.0,8.0,2.0,3.0,2인 가족 여행,1.0
e_e000564,10;2;5,2023-05-20,2023-05-21,자가용,10;2;1,2,False,False,False,1.0,True,168000,3,3,8,5,119000,0,0,0.0,2.0,8.0,4.0,41.0,남,40.0,5.0,2.0,3.0,3.0,5.0,7.0,2.0,2.0,나홀로 여행,0.0
e_e000566,1;22;6,2023-05-20,2023-05-21,대중교통 등,6;1;22,2,False,False,False,1.0,True,196400,6,6,16,6,119000,0,0,0.0,2.0,11.0,8.0,11.0,여,50.0,4.0,2.0,4.0,4.0,5.0,10.0,3.0,3.0,나홀로 여행,0.0
e_e000567,11;22;27;3;6,2023-05-24,2023-05-26,자가용,3;27;11,3,False,False,False,0.0,True,102010,5,4,15,5,45000,1,1,0.0,3.0,10.0,5.0,11.0,여,30.0,6.0,2.0,4.0,3.0,1.0,7.0,2.0,2.0,자녀 동반 여행,3.0
e_e000569,2,2023-06-04,2023-06-05,자가용,2;11;22,2,False,True,False,0.5,False,23900,2,2,6,3,119000,0,0,1.0,2.0,5.0,3.0,28.0,남,30.0,5.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,자녀 동반 여행,2.0
e_e000579,12;21;22;24;27,2023-05-20,2023-05-21,자가용,3;12;13,2,False,False,False,1.0,True,55300,5,5,7,3,119000,0,0,0.0,2.0,6.0,3.5,28.0,남,30.0,6.0,1.0,2.0,5.0,4.0,5.0,3.0,4.0,2인 여행(가족 외),1.0
e_e000584,1;4,2023-05-26,2023-05-27,대중교통 등,1;4;21,2,False,False,False,0.5,True,642500,7,7,15,5,119000,0,0,0.0,2.0,12.0,7.5,26.0,여,30.0,6.0,1.0,3.0,3.0,5.0,10.0,2.0,1.0,2인 가족 여행,1.0
e_e000590,2;22;23;3;5,2023-05-23,2023-05-25,자가용,26;5;1,3,False,False,False,0.0,True,104400,7,6,12,4,48000,1,1,0.0,3.0,11.0,4.0,41.0,여,30.0,5.0,2.0,2.0,3.0,5.0,7.0,2.0,1.0,2인 가족 여행,1.0
e_e000591,1;6;22;26,2023-05-22,2023-05-23,자가용,6;22;1,2,False,False,False,0.0,True,55400,6,5,15,6,119000,0,0,0.0,2.0,11.0,7.5,41.0,남,30.0,6.0,2.0,3.0,3.0,4.0,10.0,2.0,1.0,2인 가족 여행,1.0
e_e000594,1;27;7;5;8;9,2023-05-28,2023-05-30,자가용,7;8;27,3,False,False,False,0.3333333333333333,True,172820,4,4,7,5,170000,1,1,0.0,3.0,5.0,2.3333333333333335,11.0,여,30.0,7.0,1.0,1.0,2.0,4.0,7.0,2.0,2.0,2인 여행(가족 외),1.0
e_e000595,2;22;23;6;9,2023-05-27,2023-05-29,대중교통 등,1;10;23,3,False,False,False,0.6666666666666666,True,190100,5,5,14,7,60000,1,1,0.0,3.0,11.0,4.666666666666667,41.0,여,20.0,6.0,1.0,4.0,2.0,5.0,11.0,2.0,1.0,2인 여행(가족 외),1.0
e_e000597,2;6;11;24;6;27;22,2023-05-29,2023-05-30,자가용,2;6;11,2,False,False,False,0.0,True,27900,1,1,8,4,119000,0,0,0.0,2.0,5.0,4.0,11.0,남,40.0,7.0,2.0,3.0,13.0,4.0,7.0,2.0,2.0,자녀 동반 여행,1.0
e_e000599,2;23;3;4;6,2023-06-04,2023-06-06,자가용,3;6;2,3,False,True,False,0.3333333333333333,False,142700,6,6,13,5,251680,1,1,1.0,3.0,12.0,4.333333333333333,41.0,여,40.0,7.0,2.0,4.0,2.0,5.0,11.0,3.0,2.0,자녀 동반 여행,1.0
e_e000602,1;2;4;5;6,2023-05-17,2023-05-20,대중교통 등,4;25;24,4,False,False,False,0.25,True,75100,4,4,11,5,119000,0,0,0.0,4.0,12.0,2.75,11.0,여,20.0,4.0,1.0,3.0,4.0,4.0,12.0,3.0,10.0,나홀로 여행,0.0
e_e000603,1;13;2;3,2023-05-27,2023-05-30,대중교통 등,3;2;13,4,False,False,False,0.5,True,475800,12,12,23,6,357048,1,1,0.0,4.0,15.0,5.75,26.0,여,40.0,7.0,2.0,4.0,2.0,6.0,10.0,3.0,2.0,자녀 동반 여행,3.0
e_e000604,1;11;2;5;6,2023-05-17,2023-05-20,대중교통 등,5;6;2,4,False,False,False,0.25,True,24500,4,4,10,4,119000,0,0,0.0,4.0,12.0,2.5,11.0,남,50.0,4.0,2.0,3.0,8.0,12.0,12.0,3.0,4.0,나홀로 여행,0.0
e_e000605,1;2;25;4;6,2023-06-03,2023-06-07,대중교통 등,1;25;26,5,False,True,False,0.4,False,130560,6,6,10,4,119000,0,0,0.0,5.0,13.0,2.0,11.0,여,20.0,4.0,1.0,3.0,4.0,4.0,12.0,3.0,8.0,나홀로 여행,0.0
e_e000607,2;21;22;6,2023-05-20,2023-05-22,자가용,23;21;2,3,False,False,False,0.6666666666666666,True,140000,6,6,15,5,520000,1,1,1.0,3.0,11.0,5.0,41.0,여,30.0,6.0,1.0,2.0,3.0,7.0,12.0,2.0,1.0,부모 동반 여행,3.0
e_e000608,1;11;22;9,2023-05-22,2023-05-24,대중교통 등,1;3;11,3,False,False,False,0.0,True,21600,3,3,7,5,0,1,1,1.0,3.0,8.0,2.3333333333333335,47.0,여,20.0,6.0,1.0,3.0,12.0,3.0,7.0,2.0,3.0,나홀로 여행,0.0
e_e000609,2;22,2023-05-31,2023-06-01,자가용,2;1;26,2,False,False,False,0.0,True,30000,2,2,3,2,119000,0,0,1.0,2.0,4.0,1.5,11.0,남,30.0,4.0,2.0,3.0,4.0,3.0,5.0,2.0,1.0,자녀 동반 여행,2.0
e_e000612,2;21;22;24,2023-05-27,2023-05-30,자가용,5;21;22,4,False,False,False,0.5,True,158800,7,7,8,3,119000,0,0,0.0,4.0,14.0,2.0,11.0,남,40.0,7.0,2.0,3.0,3.0,7.0,7.0,3.0,4.0,자녀 동반 여행,1.0
e_e000615,22;6;9,2023-06-10,2023-06-12,대중교통 등,22;6;9,3,False,True,False,0.6666666666666666,False,126000,8,8,13,5,85000,1,1,0.0,3.0,14.0,4.333333333333333,11.0,여,30.0,5.0,1.0,1.0,3.0,4.0,7.0,3.0,7.0,2인 여행(가족 외),1.0
e_e000618,21;22;23;3;6,2023-05-27,2023-05-30,자가용,23;3;26,4,False,False,False,0.5,True,52400,3,3,27,6,366120,1,1,0.0,4.0,19.0,6.75,28.0,여,40.0,6.0,1.0,4.0,3.0,5.0,10.0,2.0,1.0,2인 여행(가족 외),1.0
e_e000620,1;21;22;24,2023-05-20,2023-05-21,자가용,1;22;26,2,False,False,False,1.0,True,581900,3,3,8,4,119000,0,0,0.0,2.0,5.0,4.0,11.0,남,30.0,6.0,1.0,4.0,3.0,7.0,12.0,2.0,1.0,부모 동반 여행,2.0
e_e000621,1;10;21;3,2023-05-27,2023-05-30,자가용,10;23;1,4,False,False,False,0.5,True,550470,16,15,25,6,280000,1,1,0.0,4.0,23.0,6.25,41.0,여,60.0,4.0,3.0,2.0,11.0,2.0,5.0,3.0,2.0,나홀로 여행,0.0
e_e000622,21;22;24;26;27,2023-05-22,2023-05-23,자가용,21;22;27,2,False,False,False,0.0,True,43800,2,2,8,4,119000,0,0,0.0,2.0,6.0,4.0,41.0,여,20.0,6.0,1.0,4.0,12.0,1.0,1.0,3.0,1.0,2인 여행(가족 외),1.0
e_e000623,11;2;5;8,2023-05-19,2023-05-22,자가용,8;10;11,4,False,False,False,0.5,True,122400,3,2,9,4,220000,1,1,0.0,4.0,6.0,2.25,41.0,여,40.0,5.0,2.0,3.0,3.0,5.0,7.0,2.0,1.0,3인 이상 여행(가족 외),5.0
e_e000625,1;22;26,2023-05-21,2023-05-22,자가용,22;3;1,2,False,False,False,0.5,True,304500,4,4,8,5,119000,0,0,0.0,2.0,6.0,4.0,41.0,여,30.0,5.0,1.0,1.0,3.0,4.0,7.0,3.0,4.0,부모 동반 여행,2.0
e_e000627,1;12;21;23;9,2023-05-19,2023-05-21,대중교통 등,23;21;6,3,False,False,False,0.6666666666666666,True,24550,7,7,22,7,76000,1,1,0.0,3.0,15.0,7.333333333333333,41.0,남,40.0,7.0,2.0,4.0,3.0,5.0,8.0,3.0,4.0,나홀로 여행,0.0
e_e000628,1;2;23;5;9,2023-05-26,2023-05-29,자가용,22;23;24,4,False,False,False,0.5,True,172920,5,5,7,3,350000,2,1,0.0,4.0,9.0,1.75,11.0,남,40.0,6.0,1.0,1.0,3.0,7.0,7.0,3.0,3.0,3인 이상 여행(가족 외),2.0
e_e000637,2,2023-05-19,2023-05-20,대중교통 등,2;1;22,2,False,False,False,0.5,True,145400,6,4,8,4,119000,0,0,0.0,2.0,3.0,4.0,41.0,여,20.0,6.0,1.0,2.0,9.0,2.0,4.0,2.0,1.0,2인 여행(가족 외),1.0
e_e000639,21;27;28,2023-06-05,2023-06-06,대중교통 등,21;28;27,2,False,True,False,0.0,False,26500,2,2,5,3,119000,0,0,0.0,2.0,5.0,2.5,11.0,여,40.0,6.0,2.0,4.0,11.0,1.0,5.0,3.0,6.0,나홀로 여행,0.0
e_e000640,5,2023-05-26,2023-05-27,자가용,5;13;9,2,False,False,False,0.5,True,24900,2,2,3,3,119000,0,0,0.0,2.0,4.0,1.5,11.0,여,60.0,4.0,2.0,3.0,11.0,2.0,3.0,1.0,3.0,3대 동반 여행(친척 포함),2.0
e_e000641,11;2;22,2023-05-20,2023-05-21,자가용,2;9;11,2,False,False,False,1.0,True,15000,1,1,4,4,119000,0,0,1.0,2.0,4.0,2.0,41.0,여,30.0,6.0,2.0,4.0,2.0,4.0,5.0,2.0,1.0,자녀 동반 여행,3.0
e_e000644,1;5;8,2023-05-20,2023-05-22,자가용,8;11;9,3,False,False,False,0.6666666666666666,True,40500,2,2,7,5,25000,1,1,0.0,3.0,6.0,2.3333333333333335,11.0,남,40.0,6.0,2.0,4.0,2.0,5.0,5.0,3.0,5.0,자녀 동반 여행,3.0
e_e000645,22,2023-05-20,2023-05-21,자가용,22;8;24,2,False,False,False,1.0,True,55900,4,4,7,3,119000,0,0,1.0,2.0,8.0,3.5,11.0,여,20.0,6.0,1.0,4.0,3.0,3.0,5.0,3.0,1.0,2인 여행(가족 외),1.0
e_e000646,1;27;24;22;2,2023-05-27,2023-05-28,자가용,2;1;24,2,False,False,False,1.0,True,164600,3,3,5,5,119000,0,0,1.0,2.0,6.0,2.5,11.0,여,20.0,6.0,1.0,2.0,2.0,7.0,7.0,3.0,4.0,나홀로 여행,0.0
e_e000647,1;11;4;5;7,2023-05-20,2023-05-23,자가용,11;5;1,4,False,False,False,0.5,True,191499,5,5,11,6,0,1,1,0.0,4.0,16.0,2.75,41.0,여,30.0,6.0,1.0,3.0,3.0,4.0,9.0,3.0,3.0,2인 여행(가족 외),1.0
e_e000648,8;21,2023-05-29,2023-05-30,자가용,21;8;26,2,False,False,False,0.0,True,151000,2,2,9,4,119000,0,0,0.0,2.0,5.0,4.5,11.0,여,40.0,7.0,2.0,4.0,2.0,6.0,8.0,2.0,1.0,자녀 동반 여행,3.0
e_e000650,1;21;22;3;6,2023-06-02,2023-06-05,대중교통 등,6;27;1,4,False,True,False,0.5,False,94900,4,4,11,5,119000,0,0,0.0,4.0,13.0,2.75,27.0,여,30.0,6.0,1.0,1.0,2.0,6.0,7.0,3.0,5.0,나홀로 여행,0.0
e_e000651,21;24;26;27;8,2023-05-21,2023-05-23,자가용,8;21;24,3,False,False,False,0.3333333333333333,True,107800,2,2,16,5,80000,1,1,0.0,3.0,10.0,5.333333333333333,11.0,여,60.0,6.0,2.0,4.0,3.0,3.0,9.0,1.0,1.0,자녀 동반 여행,3.0
